"Plot Title: MSLE"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20370967, SEN S/N: 20370967)","High Range, μS/cm (LGR S/N: 20370967, SEN S/N: 20370967)","Temp, °C (LGR S/N: 20370967, SEN S/N: 20370967)"
1,01/09/30 11:25:52 AM,7915.5,7768.0,22.47
2,01/09/30 11:55:52 AM,7855.9,7716.7,22.37
3,01/09/30 12:25:52 PM,7836.6,7702.4,22.33
4,01/09/30 12:55:52 PM,7832.0,7694.6,22.30
5,01/09/30 01:25:52 PM,7821.2,7688.2,22.29
6,01/09/30 01:55:52 PM,7817.4,7685.3,22.29
7,01/09/30 02:25:52 PM,7849.8,7715.2,22.29
8,01/09/30 02:55:52 PM,7913.9,7779.5,22.29
9,01/09/30 03:25:52 PM,7945.0,7808.1,22.29
10,01/09/30 03:55:52 PM,7942.6,7807.3,22.27
11,01/09/30 04:25:52 PM,7945.0,7803.8,22.27
12,01/09/30 04:55:52 PM,7933.3,7795.2,22.27
13,01/09/30 05:25:52 PM,7922.5,7784.5,22.26
14,01/09/30 05:55:52 PM,7918.6,7778.0,22.26
15,01/09/30 06:25:52 PM,7910.1,7771.6,22.26
16,01/09/30 06:55:52 PM,7896.9,7762.3,22.26
17,01/09/30 07:25:52 PM,7892.3,7755.9,22.26
18,01/09/30 07:55:52 PM,7883.8,7749.5,22.26
19,01/09/30 08:25:52 PM,7879.1,7740.2,22.25
20,01/09/30 08:55:52 PM,7876.0,7733.8,22.26
21,01/09/30 09:25:52 PM,7864.4,7725.2,22.25
22,01/09/30 09:55:52 PM,7856.7,7718.1,22.26
23,01/09/30 10:25:52 PM,7848.2,7711.7,22.25
24,01/09/30 10:55:52 PM,7842.0,7705.3,22.25
25,01/09/30 11:25:52 PM,7832.8,7698.9,22.25
26,01/09/30 11:55:52 PM,7825.1,7689.6,22.25
27,01/10/30 12:25:52 AM,7822.8,7684.6,22.26
28,01/10/30 12:55:52 AM,7814.3,7677.5,22.26
29,01/10/30 01:25:52 AM,7809.7,7671.1,22.26
30,01/10/30 01:55:52 AM,7803.5,7664.7,22.25
31,01/10/30 02:25:52 AM,7931.8,7789.5,22.33
32,01/10/30 02:55:52 AM,8139.3,7984.7,22.29
33,01/10/30 03:25:52 AM,8145.6,7996.3,22.25
34,01/10/30 03:55:52 AM,8150.3,7991.2,22.25
35,01/10/30 04:25:52 AM,8145.6,7992.7,22.25
36,01/10/30 04:55:52 AM,8147.9,7991.2,22.26
37,01/10/30 05:25:52 AM,8134.6,7977.5,22.26
38,01/10/30 05:55:52 AM,8120.5,7961.7,22.26
39,01/10/30 06:25:52 AM,8107.2,7950.9,22.26
40,01/10/30 06:55:52 AM,8096.2,7943.7,22.26
41,01/10/30 07:25:52 AM,8086.8,7934.3,22.26
42,01/10/30 07:55:52 AM,8080.5,7925.7,22.27
43,01/10/30 08:25:52 AM,8071.2,7916.3,22.26
44,01/10/30 08:55:52 AM,8060.2,7909.2,22.26
45,01/10/30 09:25:52 AM,8048.5,7902.0,22.26
46,01/10/30 09:55:52 AM,8040.7,7893.3,22.26
47,01/10/30 10:25:52 AM,8034.5,7886.2,22.25
48,01/10/30 10:55:52 AM,8023.5,7876.1,22.25
49,01/10/30 11:25:52 AM,8020.4,7869.7,22.26
50,01/10/30 11:55:52 AM,8014.2,7861.8,22.26
51,01/10/30 12:25:52 PM,7998.6,7851.7,22.25
52,01/10/30 12:55:52 PM,7990.0,7843.9,22.25
53,01/10/30 01:25:52 PM,7985.4,7836.0,22.23
54,01/10/30 01:55:52 PM,7974.5,7829.5,22.23
55,01/10/30 02:25:52 PM,7969.8,7818.8,22.25
56,01/10/30 02:55:52 PM,7958.9,7811.6,22.23
57,01/10/30 03:25:52 PM,7952.7,7804.5,22.23
58,01/10/30 03:55:52 PM,7944.2,7795.9,22.22
59,01/10/30 04:25:52 PM,7930.2,7787.3,22.21
60,01/10/30 04:55:52 PM,7926.3,7779.5,22.22
61,01/10/30 05:25:52 PM,7915.5,7773.7,22.21
62,01/10/30 05:55:52 PM,7904.6,7764.5,22.21
63,01/10/30 06:25:52 PM,7898.5,7755.9,22.20
64,01/10/30 06:55:52 PM,7896.1,7748.0,22.20
65,01/10/30 07:25:52 PM,7882.2,7739.5,22.20
66,01/10/30 07:55:52 PM,7875.2,7733.8,22.20
67,01/10/30 08:25:52 PM,7866.0,7725.9,22.20
68,01/10/30 08:55:52 PM,7855.9,7717.4,22.19
69,01/10/30 09:25:52 PM,7849.8,7708.8,22.19
70,01/10/30 09:55:52 PM,7840.5,7702.4,22.19
71,01/10/30 10:25:52 PM,7839.0,7694.6,22.19
72,01/10/30 10:55:52 PM,7828.9,7686.8,22.19
73,01/10/30 11:25:52 PM,7819.7,7680.4,22.19
74,01/10/30 11:55:52 PM,7811.2,7673.2,22.19
75,01/11/30 12:25:52 AM,7805.0,7664.7,22.19
76,01/11/30 12:55:52 AM,7796.6,7658.3,22.19
77,01/11/30 01:25:52 AM,7790.4,7650.5,22.19
78,01/11/30 01:55:52 AM,7783.5,7644.8,22.19
79,01/11/30 02:25:52 AM,7775.8,7638.4,22.19
80,01/11/30 02:55:52 AM,7765.8,7629.9,22.20
81,01/11/30 03:25:52 AM,7824.3,7678.9,22.25
82,01/11/30 03:55:52 AM,8172.3,8008.5,22.23
83,01/11/30 04:25:52 AM,8251.9,8093.1,22.19
84,01/11/30 04:55:52 AM,8285.1,8124.3,22.16
85,01/11/30 05:25:52 AM,8292.2,8133.8,22.16
86,01/11/30 05:55:52 AM,8289.9,8131.6,22.18
87,01/11/30 06:25:52 AM,8289.9,8131.6,22.19
88,01/11/30 06:55:52 AM,8285.9,8128.7,22.20
89,01/11/30 07:25:52 AM,8276.4,8125.8,22.20
90,01/11/30 07:55:52 AM,8270.1,8116.3,22.20
91,01/11/30 08:25:52 AM,8260.6,8106.2,22.20
92,01/11/30 08:55:52 AM,8253.5,8096.8,22.20
93,01/11/30 09:25:52 AM,8246.4,8087.4,22.20
94,01/11/30 09:55:52 AM,8237.7,8079.4,22.19
95,01/11/30 10:25:52 AM,8233.0,8072.1,22.20
96,01/11/30 10:55:52 AM,8223.5,8064.2,22.19
97,01/11/30 11:25:52 AM,8215.6,8057.7,22.19
98,01/11/30 11:55:52 AM,8209.3,8049.7,22.19
99,01/11/30 12:25:52 PM,8199.9,8042.5,22.19
100,01/11/30 12:55:52 PM,8195.1,8033.8,22.18
101,01/11/30 01:25:52 PM,8188.8,8026.6,22.18
102,01/11/30 01:55:52 PM,8172.3,8016.5,22.18
103,01/11/30 02:25:52 PM,8169.9,8009.3,22.16
104,01/11/30 02:55:52 PM,8158.2,8001.3,22.16
105,01/11/30 03:25:52 PM,8151.9,7992.7,22.16
106,01/11/30 03:55:52 PM,8142.5,7983.3,22.16
107,01/11/30 04:25:52 PM,8136.2,7980.4,22.14
108,01/11/30 04:55:52 PM,8158.2,8002.0,22.14
109,01/11/30 05:25:52 PM,8179.4,8020.1,22.13
110,01/11/30 05:55:52 PM,8196.7,8036.0,22.13
111,01/11/30 06:25:52 PM,8201.4,8043.2,22.14
112,01/11/30 06:55:52 PM,8204.6,8043.2,22.13
113,01/11/30 07:25:52 PM,8196.7,8038.2,22.13
114,01/11/30 07:55:52 PM,8194.3,8028.0,22.13
115,01/11/30 08:25:52 PM,8181.7,8017.9,22.13
116,01/11/30 08:55:52 PM,8172.3,8012.9,22.13
117,01/11/30 09:25:52 PM,8165.2,8006.4,22.13
118,01/11/30 09:55:52 PM,8160.5,7998.4,22.13
119,01/11/30 10:25:52 PM,8149.5,7990.5,22.13
120,01/11/30 10:55:52 PM,8147.2,7984.7,22.13
121,01/11/30 11:25:52 PM,8137.7,7979.0,22.13
122,01/11/30 11:55:52 PM,8128.3,7971.0,22.13
123,01/12/30 12:25:52 AM,8125.2,7965.3,22.13
124,01/12/30 12:55:52 AM,8117.3,7959.5,22.13
125,01/12/30 01:25:52 AM,8106.4,7953.0,22.13
126,01/12/30 01:55:52 AM,8101.7,7945.1,22.13
127,01/12/30 02:25:52 AM,8095.4,7940.8,22.13
128,01/12/30 02:55:52 AM,8086.0,7932.2,22.13
129,01/12/30 03:25:52 AM,8084.5,7927.8,22.14
130,01/12/30 03:55:52 AM,8245.6,8080.8,22.23
131,01/12/30 04:25:52 AM,8459.3,8284.5,22.13
132,01/12/30 04:55:52 AM,8581.2,8399.5,22.07
133,01/12/30 05:25:52 AM,8626.3,8441.4,22.08
134,01/12/30 05:55:52 AM,8633.6,8443.6,22.10
135,01/12/30 06:25:52 AM,8633.6,8446.6,22.13
136,01/12/30 06:55:52 AM,8631.2,8447.3,22.15
137,01/12/30 07:25:52 AM,8623.9,8439.9,22.15
138,01/12/30 07:55:52 AM,8608.6,8423.8,22.15
139,01/12/30 08:25:52 AM,8596.5,8409.8,22.15
140,01/12/30 08:55:52 AM,8586.9,8401.0,22.16
141,01/12/30 09:25:52 AM,8571.6,8392.9,22.16
142,01/12/30 09:55:52 AM,8566.7,8384.1,22.16
143,01/12/30 10:25:52 AM,8559.5,8376.8,22.16
144,01/12/30 10:55:52 AM,8554.7,8370.2,22.16
145,01/12/30 11:25:52 AM,8540.2,8359.9,22.16
146,01/12/30 11:55:52 AM,8530.6,8350.4,22.16
147,01/12/30 12:25:52 PM,8522.6,8342.3,22.16
148,01/12/30 12:55:52 PM,8510.5,8334.2,22.16
149,01/12/30 01:25:52 PM,8500.9,8324.7,22.16
150,01/12/30 01:55:52 PM,8496.1,8315.2,22.16
151,01/12/30 02:25:52 PM,8486.5,8307.2,22.16
152,01/12/30 02:55:52 PM,8476.1,8299.1,22.16
153,01/12/30 03:25:52 PM,8467.3,8291.8,22.16
154,01/12/30 03:55:52 PM,8459.3,8283.8,22.16
155,01/12/30 04:25:52 PM,8456.9,8275.0,22.15
156,01/12/30 04:55:52 PM,8442.5,8267.0,22.16
157,01/12/30 05:25:52 PM,8435.3,8257.5,22.15
158,01/12/30 05:55:52 PM,8423.4,8250.2,22.15
159,01/12/30 06:25:52 PM,8413.8,8241.4,22.15
160,01/12/30 06:55:52 PM,8406.6,8232.7,22.15
161,01/12/30 07:25:52 PM,8400.3,8224.7,22.15
162,01/12/30 07:55:52 PM,8389.9,8218.8,22.15
163,01/12/30 08:25:52 PM,8378.0,8208.6,22.15
164,01/12/30 08:55:52 PM,8371.6,8199.9,22.15
165,01/12/30 09:25:52 PM,8366.8,8193.4,22.15
166,01/12/30 09:55:52 PM,8357.3,8184.6,22.15
167,01/12/30 10:25:52 PM,8345.4,8178.1,22.15
168,01/12/30 10:55:52 PM,8342.2,8168.6,22.15
169,01/12/30 11:25:52 PM,8333.5,8162.8,22.15
170,01/12/30 11:55:52 PM,8321.6,8154.8,22.16
171,01/13/30 12:25:52 AM,8316.8,8147.6,22.16
172,01/13/30 12:55:52 AM,8305.7,8139.6,22.16
173,01/13/30 01:25:52 AM,8296.2,8130.1,22.16
174,01/13/30 01:55:52 AM,8289.1,8123.6,22.18
175,01/13/30 02:25:52 AM,8284.3,8114.9,22.18
176,01/13/30 02:55:52 AM,8274.8,8109.8,22.19
177,01/13/30 03:25:52 AM,8267.7,8101.8,22.19
178,01/13/30 03:55:52 AM,8263.0,8094.6,22.20
179,01/13/30 04:25:52 AM,8253.5,8088.1,22.19
180,01/13/30 04:55:52 AM,8247.2,8080.1,22.20
181,01/13/30 05:25:52 AM,8237.7,8072.9,22.20
182,01/13/30 05:55:52 AM,8229.0,8066.4,22.20
183,01/13/30 06:25:52 AM,8223.5,8059.1,22.20
184,01/13/30 06:55:52 AM,8214.8,8051.2,22.20
185,01/13/30 07:25:52 AM,8203.8,8043.9,22.21
186,01/13/30 07:55:52 AM,8199.1,8035.3,22.21
187,01/13/30 08:25:52 AM,8190.4,8029.5,22.22
188,01/13/30 08:55:52 AM,8182.5,8021.5,22.22
189,01/13/30 09:25:52 AM,8174.7,8014.3,22.22
190,01/13/30 09:55:52 AM,8171.5,8007.8,22.22
191,01/13/30 10:25:52 AM,8158.2,7999.9,22.22
192,01/13/30 10:55:52 AM,8151.1,7992.7,22.22
193,01/13/30 11:25:52 AM,8142.5,7986.2,22.23
194,01/13/30 11:55:52 AM,8137.7,7979.7,22.25
195,01/13/30 12:25:52 PM,8128.3,7971.0,22.25
196,01/13/30 12:55:52 PM,8124.4,7964.6,22.25
197,01/13/30 01:25:52 PM,8112.6,7956.6,22.23
198,01/13/30 01:55:52 PM,8106.4,7949.4,22.25
199,01/13/30 02:25:52 PM,8097.0,7943.0,22.23
200,01/13/30 02:55:52 PM,8090.7,7937.2,22.25
201,01/13/30 03:25:52 PM,8081.3,7929.3,22.25
202,01/13/30 03:55:52 PM,8076.6,7921.4,22.25
203,01/13/30 04:25:52 PM,8070.4,7914.9,22.25
204,01/13/30 04:55:52 PM,8059.4,7907.0,22.25
205,01/13/30 05:25:52 PM,8048.5,7899.1,22.23
206,01/13/30 05:55:52 PM,8218.0,8051.9,22.37
207,01/13/30 06:25:52 PM,8542.6,8360.6,22.41
208,01/13/30 06:55:52 PM,8613.4,8435.5,22.32
209,01/13/30 07:25:52 PM,8658.6,8478.2,22.28
210,01/13/30 07:55:52 PM,8666.7,8492.2,22.26
211,01/13/30 08:25:52 PM,8682.1,8504.0,22.25
212,01/13/30 08:55:52 PM,8678.9,8505.5,22.26
213,01/13/30 09:25:52 PM,8683.7,8507.7,22.26
214,01/13/30 09:55:52 PM,8689.4,8516.6,22.28
215,01/13/30 10:25:52 PM,8691.8,8522.5,22.29
216,01/13/30 10:55:52 PM,8689.4,8520.3,22.30
217,01/13/30 11:25:52 PM,8683.7,8511.4,22.32
218,01/13/30 11:55:52 PM,8666.7,8496.7,22.30
219,01/14/30 12:25:52 AM,8671.6,8495.9,22.32
220,01/14/30 12:55:52 AM,8658.6,8487.1,22.33
221,01/14/30 01:25:52 AM,8646.5,8477.5,22.32
222,01/14/30 01:55:52 AM,8646.5,8472.3,22.33
223,01/14/30 02:25:52 AM,8636.8,8465.7,22.33
224,01/14/30 02:55:52 AM,8627.1,8454.7,22.34
225,01/14/30 03:25:52 AM,8619.9,8447.3,22.34
226,01/14/30 03:55:52 AM,8609.4,8442.9,22.34
227,01/14/30 04:25:52 AM,8602.2,8432.6,22.34
228,01/14/30 04:55:52 AM,8594.9,8425.2,22.34
229,01/14/30 05:25:52 AM,8659.5,8492.2,22.40
230,01/14/30 05:55:52 AM,8799.0,8617.2,22.39
231,01/14/30 06:25:52 AM,8939.7,8755.5,22.39
232,01/14/30 06:55:52 AM,8971.7,8782.4,22.32
233,01/14/30 07:25:52 AM,8966.8,8774.9,22.32
234,01/14/30 07:55:52 AM,8952.8,8764.5,22.32
235,01/14/30 08:25:52 AM,8952.8,8761.5,22.35
236,01/14/30 08:55:52 AM,8950.4,8758.5,22.36
237,01/14/30 09:25:52 AM,8942.1,8749.6,22.37
238,01/14/30 09:55:52 AM,8931.5,8736.1,22.37
239,01/14/30 10:25:52 AM,8924.1,8726.4,22.37
240,01/14/30 10:55:52 AM,8907.7,8715.3,22.37
241,01/14/30 11:25:52 AM,8905.2,8708.6,22.39
242,01/14/30 11:55:52 AM,8892.1,8704.1,22.39
243,01/14/30 12:25:52 PM,8881.5,8694.4,22.39
244,01/14/30 12:55:52 PM,8874.1,8682.5,22.39
245,01/14/30 01:25:52 PM,8868.4,8676.6,22.39
246,01/14/30 01:55:52 PM,8861.0,8670.6,22.39
247,01/14/30 02:25:52 PM,8855.3,8661.0,22.39
248,01/14/30 02:55:52 PM,8844.7,8650.6,22.39
249,01/14/30 03:25:52 PM,8832.5,8640.9,22.40
250,01/14/30 03:55:52 PM,8829.2,8633.5,22.39
251,01/14/30 04:25:52 PM,8821.8,8623.9,22.39
252,01/14/30 04:55:52 PM,8808.8,8615.0,22.39
253,01/14/30 05:25:52 PM,8894.6,8696.7,22.49
254,01/14/30 05:55:52 PM,9147.8,8939.0,22.40
255,01/14/30 06:25:52 PM,9315.4,9099.0,22.42
256,01/14/30 06:55:52 PM,9468.6,9238.7,22.40
257,01/14/30 07:25:52 PM,9466.0,9243.3,22.33
258,01/14/30 07:55:52 PM,9515.9,9286.0,22.35
259,01/14/30 08:25:52 PM,9560.0,9331.1,22.40
260,01/14/30 08:55:52 PM,9539.7,9319.6,22.35
261,01/14/30 09:25:52 PM,9506.6,9282.2,22.37
262,01/14/30 09:55:52 PM,9494.8,9266.1,22.41
263,01/14/30 10:25:52 PM,9477.0,9255.5,22.41
264,01/14/30 10:55:52 PM,9471.1,9243.3,22.43
265,01/14/30 11:25:52 PM,9454.2,9231.9,22.44
266,01/14/30 11:55:52 PM,9442.4,9221.2,22.44
267,01/15/30 12:25:52 AM,9436.5,9209.8,22.45
268,01/15/30 12:55:52 AM,9428.0,9202.9,22.45
269,01/15/30 01:25:52 AM,9422.1,9193.8,22.45
270,01/15/30 01:55:52 AM,9407.8,9180.1,22.47
271,01/15/30 02:25:52 AM,9396.0,9171.0,22.48
272,01/15/30 02:55:52 AM,9390.1,9160.4,22.47
273,01/15/30 03:25:52 AM,9372.5,9148.2,22.48
274,01/15/30 03:55:52 AM,9361.6,9139.9,22.48
275,01/15/30 04:25:52 AM,9352.3,9130.0,22.49
276,01/15/30 04:55:52 AM,9343.9,9120.9,22.49
277,01/15/30 05:25:52 AM,9335.5,9111.1,22.50
278,01/15/30 05:55:52 AM,9323.8,9102.0,22.51
279,01/15/30 06:25:52 AM,9318.8,9092.2,22.52
280,01/15/30 06:55:52 AM,9298.7,9081.6,22.52
281,01/15/30 07:25:52 AM,9296.2,9075.5,22.52
282,01/15/30 07:55:52 AM,9296.2,9080.8,22.54
283,01/15/30 08:25:52 AM,9307.0,9083.8,22.55
284,01/15/30 08:55:52 AM,9304.5,9080.8,22.56
285,01/15/30 09:25:52 AM,9296.2,9076.3,22.57
286,01/15/30 09:55:52 AM,9287.0,9068.0,22.56
287,01/15/30 10:25:52 AM,9281.9,9061.1,22.57
288,01/15/30 10:55:52 AM,9267.7,9049.8,22.58
289,01/15/30 11:25:52 AM,9261.9,9041.5,22.59
290,01/15/30 11:55:52 AM,9253.5,9035.5,22.59
291,01/15/30 12:25:52 PM,9245.2,9026.4,22.59
292,01/15/30 12:55:52 PM,9231.0,9015.8,22.61
293,01/15/30 01:25:52 PM,9222.6,9009.8,22.61
294,01/15/30 01:55:52 PM,9222.6,9000.8,22.62
295,01/15/30 02:25:52 PM,9214.3,8992.5,22.62
296,01/15/30 02:55:52 PM,9197.6,8984.9,22.63
297,01/15/30 03:25:52 PM,9189.3,8975.1,22.63
298,01/15/30 03:55:52 PM,9181.0,8967.6,22.63
299,01/15/30 04:25:52 PM,9172.7,8959.3,22.63
300,01/15/30 04:55:52 PM,9166.9,8954.1,22.64
301,01/15/30 05:25:52 PM,9158.6,8942.8,22.64
302,01/15/30 05:55:52 PM,9147.8,8933.7,22.64
303,01/15/30 06:25:52 PM,9137.0,8927.7,22.64
304,01/15/30 06:55:52 PM,9128.7,8919.5,22.64
305,01/15/30 07:25:52 PM,9125.3,8913.5,22.65
306,01/15/30 07:55:52 PM,9114.6,8901.4,22.65
307,01/15/30 08:25:52 PM,9106.3,8896.9,22.64
308,01/15/30 08:55:52 PM,9161.9,8949.5,22.69
309,01/15/30 09:25:52 PM,9245.2,9026.4,22.72
310,01/15/30 09:55:52 PM,9304.5,9083.8,22.72
311,01/15/30 10:25:52 PM,9327.2,9099.7,22.70
312,01/15/30 10:55:52 PM,9307.0,9081.6,22.66
313,01/15/30 11:25:52 PM,9292.8,9072.5,22.68
314,01/15/30 11:55:52 PM,9296.2,9072.5,22.69
315,01/16/30 12:25:52 AM,9298.7,9078.5,22.71
316,01/16/30 12:55:52 AM,9301.2,9077.8,22.72
317,01/16/30 01:25:52 AM,9287.0,9070.2,22.72
318,01/16/30 01:55:52 AM,9284.4,9064.2,22.73
319,01/16/30 02:25:52 AM,9273.6,9058.1,22.73
320,01/16/30 02:55:52 AM,9264.4,9050.6,22.74
321,01/16/30 03:25:52 AM,9261.9,9042.3,22.76
322,01/16/30 03:55:52 AM,9253.5,9036.2,22.76
323,01/16/30 04:25:52 AM,9251.0,9029.4,22.77
324,01/16/30 04:55:52 AM,9239.3,9021.9,22.77
325,01/16/30 05:25:52 AM,9233.5,9015.8,22.77
326,01/16/30 05:55:52 AM,9222.6,9009.8,22.77
327,01/16/30 06:25:52 AM,9214.3,9001.5,22.78
328,01/16/30 06:55:52 AM,9211.8,8994.7,22.78
329,01/16/30 07:25:52 AM,9492.2,9259.3,22.97
330,01/16/30 07:55:52 AM,9662.2,9416.9,22.88
331,01/16/30 08:25:52 AM,9692.9,9446.8,22.79
332,01/16/30 08:55:52 AM,9680.1,9432.2,22.76
333,01/16/30 09:25:52 AM,9662.2,9424.5,22.78
334,01/16/30 09:55:52 AM,9674.1,9428.4,22.79
335,01/16/30 10:25:52 AM,9671.6,9431.4,22.80
336,01/16/30 10:55:52 AM,9662.2,9416.1,22.80
337,01/16/30 11:25:52 AM,9646.8,9405.4,22.81
338,01/16/30 11:55:52 AM,9632.3,9389.2,22.81
339,01/16/30 12:25:52 PM,9617.0,9376.2,22.81
340,01/16/30 12:55:52 PM,9605.1,9367.8,22.81
341,01/16/30 01:25:52 PM,9599.1,9357.1,22.81
342,01/16/30 01:55:52 PM,9583.8,9345.6,22.81
343,01/16/30 02:25:52 PM,9571.9,9335.6,22.81
344,01/16/30 02:55:52 PM,9563.4,9328.8,22.80
345,01/16/30 03:25:52 PM,9551.5,9315.0,22.80
346,01/16/30 03:55:52 PM,9539.7,9307.4,22.81
347,01/16/30 04:25:52 PM,9530.3,9296.7,22.81
348,01/16/30 04:55:52 PM,9524.4,9286.7,22.80
349,01/16/30 05:25:52 PM,9512.5,9276.8,22.80
350,01/16/30 05:55:52 PM,9500.7,9266.1,22.80
351,01/16/30 06:25:52 PM,9492.2,9258.5,22.80
352,01/16/30 06:55:52 PM,9646.8,9406.9,22.99
353,01/16/30 07:25:52 PM,10005.9,9742.2,22.94
354,01/16/30 07:55:52 PM,10058.1,9791.3,22.86
355,01/16/30 08:25:52 PM,10172.6,9906.9,22.85
356,01/16/30 08:55:52 PM,10294.0,10020.0,22.83
357,01/16/30 09:25:52 PM,10347.9,10072.0,22.81
358,01/16/30 09:55:52 PM,10331.1,10054.7,22.79
359,01/16/30 10:25:52 PM,10307.2,10038.1,22.80
360,01/16/30 10:55:52 PM,10293.1,10025.5,22.83
361,01/16/30 11:25:52 PM,10324.9,10054.7,22.84
362,01/16/30 11:55:52 PM,10297.5,10031.8,22.86
363,01/17/30 12:25:52 AM,10266.6,9999.6,22.86
364,01/17/30 12:55:52 AM,10257.0,9986.2,22.87
365,01/17/30 01:25:52 AM,10243.8,9972.1,22.88
366,01/17/30 01:55:52 AM,10229.7,9958.7,22.88
367,01/17/30 02:25:52 AM,10222.7,9950.1,22.88
368,01/17/30 02:55:52 AM,10209.5,9935.2,22.90
369,01/17/30 03:25:52 AM,10196.3,9922.6,22.90
370,01/17/30 03:55:52 AM,10179.6,9909.3,22.90
371,01/17/30 04:25:52 AM,10163.0,9896.8,22.90
372,01/17/30 04:55:52 AM,10153.3,9885.0,22.91
373,01/17/30 05:25:52 AM,10150.7,9872.5,22.91
374,01/17/30 05:55:52 AM,10130.6,9860.8,22.92
375,01/17/30 06:25:52 AM,10120.1,9847.5,22.92
376,01/17/30 06:55:52 AM,10110.5,9836.5,22.92
377,01/17/30 07:25:52 AM,10093.9,9824.8,22.93
378,01/17/30 07:55:52 AM,10080.8,9812.3,22.93
379,01/17/30 08:25:52 AM,10074.7,9802.2,22.94
380,01/17/30 08:55:52 AM,10058.1,9792.1,22.94
381,01/17/30 09:25:52 AM,10041.6,9779.6,22.95
382,01/17/30 09:55:52 AM,10038.9,9770.2,22.95
383,01/17/30 10:25:52 AM,10022.4,9760.1,22.97
384,01/17/30 10:55:52 AM,10016.3,9750.0,22.98
385,01/17/30 11:25:52 AM,10003.3,9739.9,22.98
386,01/17/30 11:55:52 AM,9993.7,9729.0,22.99
387,01/17/30 12:25:52 PM,9977.2,9718.9,22.99
388,01/17/30 12:55:52 PM,9965.1,9710.3,23.00
389,01/17/30 01:25:52 PM,9961.6,9697.9,23.00
390,01/17/30 01:55:52 PM,9948.6,9688.6,23.01
391,01/17/30 02:25:52 PM,9935.6,9676.2,23.01
392,01/17/30 02:55:52 PM,9929.5,9666.8,23.02
393,01/17/30 03:25:52 PM,9916.6,9658.3,23.02
394,01/17/30 03:55:52 PM,9903.6,9649.8,23.02
395,01/17/30 04:25:52 PM,9891.5,9637.4,23.03
396,01/17/30 04:55:52 PM,9884.6,9626.6,23.03
397,01/17/30 05:25:52 PM,9875.9,9615.7,23.03
398,01/17/30 05:55:52 PM,9857.0,9607.2,23.05
399,01/17/30 06:25:52 PM,9853.5,9596.4,23.05
400,01/17/30 06:55:52 PM,9840.6,9585.5,23.05
401,01/17/30 07:25:52 PM,9825.1,9574.0,23.05
402,01/17/30 07:55:52 PM,9813.0,9564.7,23.05
403,01/17/30 08:25:52 PM,9809.6,9554.6,23.05
404,01/17/30 08:55:52 PM,9797.5,9540.8,23.06
405,01/17/30 09:25:52 PM,9784.7,9532.3,23.06
406,01/17/30 09:55:52 PM,9772.6,9522.2,23.06
407,01/17/30 10:25:52 PM,9766.6,9509.1,23.06
408,01/17/30 10:55:52 PM,9751.2,9499.9,23.06
409,01/17/30 11:25:52 PM,9735.7,9489.1,23.06
410,01/17/30 11:55:52 PM,9722.9,9479.1,23.06
411,01/18/30 12:25:52 AM,9714.3,9468.3,23.06
412,01/18/30 12:55:52 AM,9701.5,9457.6,23.06
413,01/18/30 01:25:52 AM,9689.5,9448.4,23.05
414,01/18/30 01:55:52 AM,9680.1,9439.1,23.06
415,01/18/30 02:25:52 AM,9668.2,9426.8,23.05
416,01/18/30 02:55:52 AM,9658.8,9416.1,23.05
417,01/18/30 03:25:52 AM,9650.2,9406.1,23.05
418,01/18/30 03:55:52 AM,9634.9,9395.4,23.05
419,01/18/30 04:25:52 AM,9623.0,9386.2,23.05
420,01/18/30 04:55:52 AM,9613.6,9374.7,23.05
421,01/18/30 05:25:52 AM,9601.7,9364.0,23.05
422,01/18/30 05:55:52 AM,9593.2,9354.8,23.05
423,01/18/30 06:25:52 AM,9581.3,9344.1,23.03
424,01/18/30 06:55:52 AM,9566.0,9333.4,23.03
425,01/18/30 07:25:52 AM,9557.5,9321.9,23.03
426,01/18/30 07:55:52 AM,9545.6,9311.9,23.03
427,01/18/30 08:25:52 AM,9536.3,9302.0,23.02
428,01/18/30 08:55:52 AM,9524.4,9290.6,23.02
429,01/18/30 09:25:52 AM,9510.0,9281.4,23.02
430,01/18/30 09:55:52 AM,9500.7,9270.7,23.02
431,01/18/30 10:25:52 AM,9492.2,9260.8,23.01
432,01/18/30 10:55:52 AM,9482.9,9250.1,23.01
433,01/18/30 11:25:52 AM,9468.6,9238.7,23.01
434,01/18/30 11:55:52 AM,9454.2,9230.3,23.00
435,01/18/30 12:25:52 PM,9448.3,9219.7,23.00
436,01/18/30 12:55:52 PM,9436.5,9207.5,22.99
437,01/18/30 01:25:52 PM,9428.0,9196.9,22.99
438,01/18/30 01:55:52 PM,9413.7,9187.7,22.99
439,01/18/30 02:25:52 PM,9407.8,9176.3,22.99
440,01/18/30 02:55:52 PM,9396.0,9166.5,22.98
441,01/18/30 03:25:52 PM,9378.4,9156.6,22.97
442,01/18/30 03:55:52 PM,9373.3,9146.0,22.97
443,01/18/30 04:25:52 PM,9361.6,9135.3,22.95
444,01/18/30 04:55:52 PM,9347.3,9125.5,22.95
445,01/18/30 05:25:52 PM,9338.9,9115.6,22.94
446,01/18/30 05:55:52 PM,9324.6,9104.3,22.94
447,01/18/30 06:25:52 PM,9316.3,9093.7,22.93
