"Plot Title: HSLE"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20370966, SEN S/N: 20370966)","High Range, μS/cm (LGR S/N: 20370966, SEN S/N: 20370966)","Temp, °C (LGR S/N: 20370966, SEN S/N: 20370966)"
1532,10/15/19 11:36:22 AM,10394.9,11282.1,17.50
1533,10/15/19 12:06:22 PM,10374.2,11262.9,17.46
1534,10/15/19 12:36:22 PM,10370.8,11260.2,17.46
1535,10/15/19 01:06:22 PM,10381.1,11275.7,17.55
1536,10/15/19 01:36:22 PM,10312.5,11191.2,17.53
1537,10/15/19 02:06:22 PM,10357.1,11233.8,17.45
1538,10/15/19 02:36:22 PM,10360.5,11234.7,17.46
1539,10/15/19 03:06:22 PM,10360.5,11237.5,17.50
1540,10/15/19 03:36:22 PM,10356.2,11228.4,17.50
1541,10/15/19 04:06:22 PM,10356.2,11230.2,17.50
1542,10/15/19 04:36:22 PM,10335.6,11209.3,17.46
1543,10/15/19 05:06:22 PM,10339.9,11203.0,17.46
1544,10/15/19 05:36:22 PM,10332.2,11206.6,17.50
1545,10/15/19 06:06:22 PM,10321.9,11182.1,17.43
1546,10/15/19 06:36:22 PM,10315.1,11170.3,17.41
1547,10/15/19 07:06:22 PM,10318.5,11180.3,17.46
1548,10/15/19 07:36:22 PM,10309.1,11159.5,17.41
1549,10/15/19 08:06:22 PM,10315.1,11170.3,17.45
1550,10/15/19 08:36:22 PM,10315.1,11168.5,17.47
1551,10/15/19 09:06:22 PM,10301.4,11145.9,17.44
1552,10/15/19 09:36:22 PM,10298.0,11148.6,17.44
1553,10/15/19 10:06:22 PM,10294.5,11141.4,17.44
1554,10/15/19 10:36:22 PM,10301.4,11139.6,17.45
1555,10/15/19 11:06:22 PM,10280.9,11117.0,17.39
1556,10/15/19 11:36:22 PM,10294.5,11129.6,17.45
1557,10/16/19 12:06:22 AM,10294.5,11132.3,17.47
1558,10/16/19 12:36:22 AM,10277.5,11110.6,17.44
1559,10/16/19 01:06:22 AM,10277.5,11102.5,17.39
1560,10/16/19 01:36:22 AM,10271.5,11099.8,17.40
1561,10/16/19 02:06:22 AM,10277.5,11095.3,17.41
1562,10/16/19 02:36:22 AM,10267.2,11095.3,17.43
1563,10/16/19 03:06:22 AM,10257.0,11079.1,17.39
1564,10/16/19 03:36:22 AM,10267.2,11080.0,17.40
1565,10/16/19 04:06:22 AM,10257.0,11079.1,17.41
1566,10/16/19 04:36:22 AM,10250.1,11069.1,17.40
1567,10/16/19 05:06:22 AM,10246.7,11058.3,17.38
1568,10/16/19 05:36:22 AM,10246.7,11046.6,17.36
1569,10/16/19 06:06:22 AM,10233.9,11035.8,17.31
1570,10/16/19 06:36:22 AM,10233.9,11036.7,17.26
1571,10/16/19 07:06:22 AM,10269.8,11074.6,17.21
1572,10/16/19 07:36:22 AM,10307.4,11112.4,17.18
1573,10/16/19 08:06:22 AM,10297.1,11098.0,17.06
1574,10/16/19 08:36:22 AM,10299.7,11103.4,17.09
1575,10/16/19 09:06:22 AM,10286.9,11095.3,17.06
1576,10/16/19 09:36:22 AM,10289.4,11089.0,17.06
1577,10/16/19 10:06:22 AM,10296.3,11090.8,17.07
1578,10/16/19 10:36:22 AM,10289.4,11086.3,17.07
1579,10/16/19 11:06:22 AM,10296.3,11084.5,17.07
1580,10/16/19 11:36:22 AM,10296.3,11081.8,17.08
1581,10/16/19 12:06:22 PM,10299.7,11080.0,17.08
1582,10/16/19 12:36:22 PM,10309.9,11090.8,17.13
1583,10/16/19 01:06:22 PM,10319.4,11099.8,17.13
1584,10/16/19 01:36:22 PM,10333.1,11114.2,17.13
1585,10/16/19 02:06:22 PM,10345.9,11129.6,17.13
1586,10/16/19 02:36:22 PM,10363.1,11137.7,17.14
1587,10/16/19 03:06:22 PM,10369.9,11151.3,17.13
1588,10/16/19 03:36:22 PM,10376.8,11146.8,17.12
1589,10/16/19 04:06:22 PM,10372.5,11150.4,17.13
1590,10/16/19 04:36:22 PM,10434.5,11217.5,17.23
1591,10/16/19 05:06:22 PM,10417.2,11196.6,17.08
1592,10/16/19 05:36:22 PM,10440.5,11218.4,17.12
1593,10/16/19 06:06:22 PM,10444.8,11231.1,17.12
1594,10/16/19 06:36:22 PM,10475.0,11249.3,17.12
1595,10/16/19 07:06:22 PM,10468.1,11242.9,17.07
1596,10/16/19 07:36:22 PM,10450.8,11222.9,17.00
1597,10/16/19 08:06:22 PM,10433.6,11202.1,16.93
1598,10/16/19 08:36:22 PM,10426.7,11193.0,16.92
1599,10/16/19 09:06:22 PM,10450.8,11210.2,16.99
1600,10/16/19 09:36:22 PM,10423.3,11186.6,16.95
1601,10/16/19 10:06:22 PM,10394.0,11194.8,17.06
1602,10/16/19 10:36:22 PM,10333.9,11153.1,17.00
1603,10/16/19 11:06:22 PM,10300.5,11133.2,17.01
1604,10/16/19 11:36:22 PM,10261.2,11112.4,17.01
1605,10/17/19 12:06:22 AM,10201.6,11079.1,16.99
1606,10/17/19 12:36:22 AM,10152.3,11048.4,16.98
1607,10/17/19 01:06:22 AM,10129.4,11027.7,16.96
1608,10/17/19 01:36:22 AM,10099.8,11014.3,16.95
1609,10/17/19 02:06:22 AM,10083.7,10999.9,16.95
1610,10/17/19 02:36:22 AM,10064.3,11000.8,17.00
1611,10/17/19 03:06:22 AM,10025.5,10961.3,16.93
1612,10/17/19 03:36:22 AM,10002.8,10947.0,16.92
1613,10/17/19 04:06:22 AM,9990.1,10945.2,16.94
1614,10/17/19 04:36:22 AM,9964.9,10927.3,16.95
1615,10/17/19 05:06:22 AM,9929.7,10900.5,16.89
1616,10/17/19 05:36:22 AM,9923.0,10896.1,16.90
1617,10/17/19 06:06:22 AM,9903.7,10885.4,16.92
1618,10/17/19 06:36:22 AM,9884.5,10882.7,16.94
1619,10/17/19 07:06:22 AM,9862.8,10855.1,16.87
1620,10/17/19 07:36:22 AM,9849.4,10847.0,16.89
1621,10/17/19 08:06:22 AM,9856.1,10862.2,16.98
1622,10/17/19 08:36:22 AM,9827.8,10836.4,16.89
1623,10/17/19 09:06:22 AM,9811.9,10815.9,16.86
1624,10/17/19 09:36:22 AM,9796.1,10807.9,16.86
1625,10/17/19 10:06:22 AM,9799.4,10811.5,16.89
1626,10/17/19 10:36:22 AM,9789.5,10801.7,16.86
1627,10/17/19 11:06:22 AM,9783.6,10791.9,16.86
1628,10/17/19 11:36:22 AM,9783.6,10798.2,16.90
1629,10/17/19 12:06:22 PM,9767.9,10779.5,16.85
1630,10/17/19 12:36:22 PM,9773.7,10784.8,16.89
1631,10/17/19 01:06:22 PM,9767.9,10777.8,16.88
1632,10/17/19 01:36:22 PM,9777.0,10787.5,16.92
1633,10/17/19 02:06:22 PM,9786.1,10789.3,16.94
1634,10/17/19 02:36:22 PM,9764.5,10765.3,16.86
1635,10/17/19 03:06:22 PM,9777.0,10781.3,16.94
1636,10/17/19 03:36:22 PM,9757.9,10757.4,16.86
1637,10/17/19 04:06:22 PM,9764.5,10767.1,16.90
1638,10/17/19 04:36:22 PM,9773.7,10771.5,16.95
1639,10/17/19 05:06:22 PM,9752.1,10748.5,16.88
1640,10/17/19 05:36:22 PM,9752.1,10750.3,16.90
1641,10/17/19 06:06:22 PM,9736.3,10733.5,16.87
1642,10/17/19 06:36:22 PM,9736.3,10730.8,16.87
1643,10/17/19 07:06:22 PM,9723.9,10724.6,16.89
1644,10/17/19 07:36:22 PM,9704.9,10700.8,16.82
1645,10/17/19 08:06:22 PM,9708.2,10714.0,16.89
1646,10/17/19 08:36:22 PM,9690.0,10692.8,16.83
1647,10/17/19 09:06:22 PM,9690.0,10699.9,16.89
1648,10/17/19 09:36:22 PM,9665.2,10667.3,16.80
1649,10/17/19 10:06:22 PM,9652.8,10661.1,16.79
1650,10/17/19 10:36:22 PM,9665.2,10669.0,16.85
1651,10/17/19 11:06:22 PM,9665.2,10669.9,16.88
1652,10/17/19 11:36:22 PM,9624.8,10638.2,16.79
1653,10/18/19 12:06:22 AM,9628.1,10638.2,16.82
1654,10/18/19 12:36:22 AM,9637.1,10647.0,16.86
1655,10/18/19 01:06:22 AM,9628.1,10642.6,16.86
1656,10/18/19 01:36:22 AM,9612.4,10612.7,16.76
1657,10/18/19 02:06:22 AM,9628.1,10635.6,16.86
1658,10/18/19 02:36:22 AM,9606.7,10606.6,16.79
1659,10/18/19 03:06:22 AM,9600.1,10602.2,16.77
1660,10/18/19 03:36:22 AM,9606.7,10609.2,16.83
1661,10/18/19 04:06:22 AM,9596.8,10592.5,16.79
1662,10/18/19 04:36:22 AM,9573.0,10561.0,16.68
1663,10/18/19 05:06:22 AM,9566.4,10559.2,16.70
1664,10/18/19 05:36:22 AM,9573.0,10560.1,16.70
1665,10/18/19 06:06:22 AM,9587.8,10572.4,16.77
1666,10/18/19 06:36:22 AM,9563.9,10549.6,16.70
1667,10/18/19 07:06:22 AM,9560.6,10546.1,16.71
1668,10/18/19 07:36:22 AM,9548.3,10533.9,16.68
1669,10/18/19 08:06:22 AM,9548.3,10522.5,16.64
1670,10/18/19 08:36:22 AM,9542.6,10521.6,16.66
1671,10/18/19 09:06:22 AM,9548.3,10526.0,16.70
1672,10/18/19 09:36:22 AM,9542.6,10514.7,16.66
1673,10/18/19 10:06:22 AM,9530.3,10496.3,16.61
1674,10/18/19 10:36:22 AM,9539.3,10507.7,16.69
1675,10/18/19 11:06:22 AM,9533.6,10504.2,16.67
1676,10/18/19 11:36:22 AM,9542.6,10498.1,16.68
1677,10/18/19 12:06:22 PM,9515.6,10471.1,16.58
1678,10/18/19 12:36:22 PM,9513.1,10471.1,16.60
1679,10/18/19 01:06:22 PM,9513.1,10472.8,16.63
1680,10/18/19 01:36:22 PM,9533.6,10492.8,16.71
1681,10/18/19 02:06:22 PM,9513.1,10464.1,16.62
1682,10/18/19 02:36:22 PM,9516.4,10465.0,16.64
1683,10/18/19 03:06:22 PM,9516.4,10461.5,16.64
1684,10/18/19 03:36:22 PM,9525.4,10465.0,16.69
1685,10/18/19 04:06:22 PM,9522.1,10463.2,16.69
1686,10/18/19 04:36:22 PM,9498.4,10426.7,16.57
1687,10/18/19 05:06:22 PM,9486.1,10416.3,16.55
1688,10/18/19 05:36:22 PM,9513.1,10439.7,16.67
1689,10/18/19 06:06:22 PM,9477.1,10405.0,16.55
1690,10/18/19 06:36:22 PM,9513.1,10435.4,16.69
1691,10/18/19 07:06:22 PM,9516.4,10440.6,16.73
1692,10/18/19 07:36:22 PM,9504.1,10426.7,16.70
1693,10/18/19 08:06:22 PM,9474.7,10398.9,16.61
1694,10/18/19 08:36:22 PM,9474.7,10394.6,16.61
1695,10/18/19 09:06:22 PM,9459.2,10376.4,16.58
1696,10/18/19 09:36:22 PM,9465.7,10383.3,16.63
1697,10/18/19 10:06:22 PM,9441.2,10360.0,16.57
1698,10/18/19 10:36:22 PM,9438.8,10354.8,16.57
1699,10/18/19 11:06:22 PM,9433.1,10349.6,16.58
1700,10/18/19 11:36:22 PM,9441.2,10353.9,16.62
1701,10/19/19 12:06:22 AM,9426.6,10350.5,16.64
1702,10/19/19 12:36:22 AM,9397.3,10308.2,16.50
1703,10/19/19 01:06:22 AM,9415.2,10322.8,16.61
1704,10/19/19 01:36:22 AM,9391.6,10299.5,16.53
1705,10/19/19 02:06:22 AM,9373.7,10282.3,16.50
1706,10/19/19 02:36:22 AM,9373.7,10273.7,16.49
1707,10/19/19 03:06:22 AM,9370.5,10273.7,16.53
1708,10/19/19 03:36:22 AM,9341.3,10245.3,16.45
1709,10/19/19 04:06:22 AM,9341.3,10239.3,16.45
1710,10/19/19 04:36:22 AM,9329.9,10231.6,16.45
1711,10/19/19 05:06:22 AM,9346.9,10253.1,16.57
1712,10/19/19 05:36:22 AM,9317.8,10217.9,16.47
1713,10/19/19 06:06:22 AM,9323.4,10226.5,16.53
1714,10/19/19 06:36:22 AM,9317.8,10211.9,16.49
1715,10/19/19 07:06:22 AM,9289.5,10176.8,16.39
1716,10/19/19 07:36:22 AM,9309.7,10203.3,16.54
1717,10/19/19 08:06:22 AM,9283.0,10170.8,16.44
1718,10/19/19 08:36:22 AM,9289.5,10179.4,16.50
1719,10/19/19 09:06:22 AM,9271.7,10159.7,16.45
1720,10/19/19 09:36:22 AM,9274.9,10163.1,16.50
1721,10/19/19 10:06:22 AM,9266.1,10149.5,16.47
1722,10/19/19 10:36:22 AM,9249.1,10133.3,16.43
1723,10/19/19 11:06:22 AM,9260.4,10140.9,16.50
1724,10/19/19 11:36:22 AM,9234.6,10105.2,16.38
1725,10/19/19 12:06:22 PM,9245.9,10124.7,16.49
1726,10/19/19 12:36:22 PM,9229.0,10096.7,16.41
1727,10/19/19 01:06:22 PM,9226.6,10100.1,16.45
1728,10/19/19 01:36:22 PM,9232.2,10100.1,16.48
1729,10/19/19 02:06:22 PM,9192.0,10055.9,16.32
1730,10/19/19 02:36:22 PM,9217.7,10079.7,16.45
1731,10/19/19 03:06:22 PM,9215.3,10078.0,16.48
1732,10/19/19 03:36:22 PM,9204.0,10055.9,16.43
1733,10/19/19 04:06:22 PM,9189.6,10043.2,16.42
1734,10/19/19 04:36:22 PM,9163.9,10013.6,16.31
1735,10/19/19 05:06:22 PM,9189.6,10040.6,16.45
1736,10/19/19 05:36:22 PM,9169.5,10017.8,16.38
1737,10/19/19 06:06:22 PM,9155.9,9995.8,16.32
1738,10/19/19 06:36:22 PM,9141.4,9986.5,16.31
1739,10/19/19 07:06:22 PM,9159.1,9996.7,16.39
1740,10/19/19 07:36:22 PM,9127.8,9960.4,16.26
1741,10/19/19 08:06:22 PM,9155.9,9998.3,16.47
1742,10/19/19 08:36:22 PM,9133.4,9967.1,16.37
1743,10/19/19 09:06:22 PM,9127.8,9962.1,16.37
1744,10/19/19 09:36:22 PM,9099.8,9927.6,16.28
1745,10/19/19 10:06:22 PM,9103.0,9929.2,16.34
1746,10/19/19 10:36:22 PM,9127.8,9957.8,16.45
1747,10/19/19 11:06:22 PM,9116.6,9947.7,16.45
1748,10/19/19 11:36:22 PM,9096.6,9922.5,16.38
1749,10/20/19 12:06:22 AM,9069.5,9894.0,16.31
1750,10/20/19 12:36:22 AM,9069.5,9892.3,16.32
1751,10/20/19 01:06:22 AM,9075.1,9895.6,16.38
1752,10/20/19 01:36:22 AM,9069.5,9895.6,16.44
1753,10/20/19 02:06:22 AM,9047.2,9863.0,16.32
1754,10/20/19 02:36:22 AM,9055.9,9875.5,16.41
1755,10/20/19 03:06:22 AM,9022.5,9836.2,16.29
1756,10/20/19 03:36:22 AM,9022.5,9839.6,16.35
1757,10/20/19 04:06:22 AM,9011.4,9827.0,16.32
1758,10/20/19 04:36:22 AM,8986.7,9792.8,16.22
1759,10/20/19 05:06:22 AM,9011.4,9824.5,16.38
1760,10/20/19 05:36:22 AM,9009.0,9820.4,16.42
1761,10/20/19 06:06:22 AM,9005.8,9815.3,16.41
1762,10/20/19 06:36:22 AM,8989.1,9802.0,16.39
1763,10/20/19 07:06:22 AM,8978.8,9783.7,16.34
1764,10/20/19 07:36:22 AM,8923.3,9718.9,16.13
1765,10/20/19 08:06:22 AM,8915.4,9716.5,16.12
1766,10/20/19 08:36:22 AM,8923.3,9719.8,16.12
1767,10/20/19 09:06:22 AM,8923.3,9723.1,16.06
1768,10/20/19 09:36:22 AM,8923.3,9723.9,16.03
1769,10/20/19 10:06:22 AM,8926.5,9727.2,15.99
1770,10/20/19 10:36:22 AM,8920.2,9717.3,15.94
1771,10/20/19 11:06:22 AM,8928.9,9732.2,15.98
1772,10/20/19 11:36:22 AM,8904.4,9703.2,15.88
1773,10/20/19 12:06:22 PM,8891.0,9690.0,15.83
1774,10/20/19 12:36:22 PM,8894.1,9685.8,15.85
1775,10/20/19 01:06:22 PM,8891.0,9683.4,15.86
1776,10/20/19 01:36:22 PM,8875.2,9660.3,15.80
1777,10/20/19 02:06:22 PM,8856.3,9645.4,15.78
1778,10/20/19 02:36:22 PM,8848.4,9642.1,15.78
1779,10/20/19 03:06:22 PM,8845.2,9632.2,15.77
1780,10/20/19 03:36:22 PM,8837.4,9619.1,15.74
1781,10/20/19 04:06:22 PM,8830.3,9617.4,15.75
1782,10/20/19 04:36:22 PM,8842.9,9627.3,15.83
1783,10/20/19 05:06:22 PM,8837.4,9619.9,15.85
1784,10/20/19 05:36:22 PM,8869.7,9655.3,16.01
1785,10/20/19 06:06:22 PM,8802.8,9583.0,15.74
1786,10/20/19 06:36:22 PM,8798.1,9578.0,15.74
1787,10/20/19 07:06:22 PM,8808.3,9592.8,15.81
1788,10/20/19 07:36:22 PM,8824.8,9610.0,15.96
1789,10/20/19 08:06:22 PM,8830.3,9613.3,15.99
1790,10/20/19 08:36:22 PM,8795.7,9572.3,15.86
1791,10/20/19 09:06:22 PM,8819.3,9603.5,16.04
1792,10/20/19 09:36:22 PM,8795.7,9573.9,15.93
1793,10/20/19 10:06:22 PM,8790.2,9560.0,15.93
1794,10/20/19 10:36:22 PM,8769.1,9534.7,15.85
1795,10/20/19 11:06:22 PM,8779.2,9547.8,15.96
1796,10/20/19 11:36:22 PM,8750.3,9524.1,15.88
1797,10/21/19 12:06:22 AM,8740.1,9511.8,15.88
1798,10/21/19 12:36:22 AM,8744.8,9519.2,15.94
1799,10/21/19 01:06:22 AM,8737.0,9506.9,15.92
1800,10/21/19 01:36:22 AM,8732.3,9500.4,15.94
1801,10/21/19 02:06:22 AM,8716.6,9483.3,15.91
1802,10/21/19 02:36:22 AM,8721.3,9492.3,15.97
1803,10/21/19 03:06:22 AM,8700.2,9465.4,15.88
1804,10/21/19 03:36:22 AM,8711.2,9478.4,15.98
1805,10/21/19 04:06:22 AM,8703.4,9470.3,15.97
1806,10/21/19 04:36:22 AM,8695.6,9456.5,15.93
1807,10/21/19 05:06:22 AM,8682.3,9446.7,15.92
1808,10/21/19 05:36:22 AM,8675.3,9439.4,15.92
1809,10/21/19 06:06:22 AM,8654.3,9416.0,15.85
1810,10/21/19 06:36:22 AM,8662.0,9425.7,15.92
1811,10/21/19 07:06:22 AM,8651.9,9406.2,15.88
1812,10/21/19 07:36:22 AM,8643.4,9403.0,15.90
1813,10/21/19 08:06:22 AM,8643.4,9398.2,15.90
1814,10/21/19 08:36:22 AM,8636.4,9390.9,15.91
1815,10/21/19 09:06:22 AM,8618.5,9366.7,15.85
1816,10/21/19 09:36:22 AM,8644.1,9394.9,15.99
1817,10/21/19 10:06:22 AM,8634.0,9389.3,15.99
1818,10/21/19 10:36:22 AM,8626.3,9383.6,15.98
1819,10/21/19 11:06:22 AM,8589.8,9340.1,15.84
1820,10/21/19 11:36:22 AM,8623.2,9382.0,16.05
1821,10/21/19 12:06:22 PM,8628.6,9380.4,16.07
1822,10/21/19 12:36:22 PM,8595.2,9346.5,15.94
1823,10/21/19 01:06:22 PM,8616.2,9366.7,16.06
1824,10/21/19 01:36:22 PM,8598.3,9347.3,15.99
1825,10/21/19 02:06:22 PM,8592.9,9343.3,16.01
1826,10/21/19 02:36:22 PM,8592.9,9336.9,16.00
1827,10/21/19 03:06:22 PM,8592.9,9336.9,16.01
1828,10/21/19 03:36:22 PM,8573.5,9316.0,15.96
1829,10/21/19 04:06:22 PM,8606.1,9349.0,16.12
1830,10/21/19 04:36:22 PM,8601.4,9345.7,16.12
1831,10/21/19 05:06:22 PM,8590.6,9331.3,16.06
1832,10/21/19 05:36:22 PM,8599.1,9340.1,16.13
1833,10/21/19 06:06:22 PM,8596.8,9338.5,16.15
1834,10/21/19 06:36:22 PM,8599.1,9334.5,16.15
1835,10/21/19 07:06:22 PM,8599.9,9328.8,16.16
1836,10/21/19 07:36:22 PM,8597.5,9334.5,16.16
1837,10/21/19 08:06:22 PM,8582.0,9312.8,16.09
1838,10/21/19 08:36:22 PM,8587.5,9321.6,16.16
1839,10/21/19 09:06:22 PM,8587.5,9318.4,16.17
1840,10/21/19 09:36:22 PM,8564.2,9292.7,16.09
1841,10/21/19 10:06:22 PM,8569.6,9296.7,16.15
1842,10/21/19 10:36:22 PM,8538.7,9262.3,16.04
1843,10/21/19 11:06:22 PM,8498.6,9220.0,15.87
1844,10/21/19 11:36:22 PM,8500.9,9218.4,15.90
1845,10/22/19 12:06:22 AM,8503.2,9218.4,15.90
1846,10/22/19 12:36:22 AM,8498.6,9217.6,15.90
1847,10/22/19 01:06:22 AM,8498.6,9213.6,15.88
1848,10/22/19 01:36:22 AM,8500.9,9217.6,15.91
1849,10/22/19 02:06:22 AM,8483.9,9200.1,15.85
1850,10/22/19 02:36:22 AM,8480.8,9193.7,15.84
1851,10/22/19 03:06:22 AM,8478.5,9191.4,15.86
1852,10/22/19 03:36:22 AM,8519.4,9240.7,16.10
1853,10/22/19 04:06:22 AM,8514.0,9232.0,16.10
1854,10/22/19 04:36:22 AM,8514.0,9228.0,16.11
1855,10/22/19 05:06:22 AM,8511.7,9232.8,16.15
1856,10/22/19 05:36:22 AM,8510.1,9235.2,16.16
1857,10/22/19 06:06:22 AM,8507.1,9221.6,16.13
1858,10/22/19 06:36:22 AM,8504.7,9223.2,16.17
1859,10/22/19 07:06:22 AM,8489.3,9207.3,16.10
1860,10/22/19 07:36:22 AM,8499.3,9216.8,16.18
1861,10/22/19 08:06:22 AM,8487.0,9201.7,16.13
1862,10/22/19 08:36:22 AM,8484.7,9197.7,16.17
1863,10/22/19 09:06:22 AM,8475.5,9190.6,16.15
1864,10/22/19 09:36:22 AM,8477.0,9189.0,16.18
1865,10/22/19 10:06:22 AM,8452.4,9158.0,16.07
1866,10/22/19 10:36:22 AM,8427.8,9141.4,16.01
1867,10/22/19 11:06:22 AM,8424.7,9125.6,15.98
1868,10/22/19 11:36:22 AM,8414.8,9121.6,15.98
1869,10/22/19 12:06:22 PM,8420.1,9125.6,16.01
1870,10/22/19 12:36:22 PM,8412.5,9120.8,16.00
1871,10/22/19 01:06:22 PM,8412.5,9116.9,16.00
1872,10/22/19 01:36:22 PM,8407.9,9114.5,16.00
1873,10/22/19 02:06:22 PM,8410.9,9112.1,16.01
1874,10/22/19 02:36:22 PM,8410.9,9112.1,16.01
1875,10/22/19 03:06:22 PM,8410.9,9113.7,16.04
1876,10/22/19 03:36:22 PM,8410.9,9110.6,16.04
1877,10/22/19 04:06:22 PM,8410.9,9108.2,16.04
1878,10/22/19 04:36:22 PM,8408.6,9112.1,16.06
1879,10/22/19 05:06:22 PM,8418.6,9117.7,16.09
1880,10/22/19 05:36:22 PM,8418.6,9111.4,16.06
1881,10/22/19 06:06:22 PM,8416.3,9112.1,16.07
1882,10/22/19 06:36:22 PM,8421.7,9115.3,16.10
1883,10/22/19 07:06:22 PM,8419.4,9111.4,16.09
1884,10/22/19 07:36:22 PM,8421.7,9113.7,16.10
1885,10/22/19 08:06:22 PM,8429.3,9114.5,16.11
1886,10/22/19 08:36:22 PM,8427.0,9116.1,16.11
1887,10/22/19 09:06:22 PM,8432.4,9116.1,16.11
1888,10/22/19 09:36:22 PM,8430.1,9114.5,16.11
1889,10/22/19 10:06:22 PM,8430.1,9113.7,16.13
1890,10/22/19 10:36:22 PM,8435.5,9116.9,16.13
1891,10/22/19 11:06:22 PM,8442.4,9122.4,16.17
1892,10/22/19 11:36:22 PM,8469.3,9150.1,16.19
1893,10/23/19 12:06:22 AM,8490.1,9172.3,16.20
1894,10/23/19 12:36:22 AM,8500.1,9181.8,16.18
1895,10/23/19 01:06:22 AM,8510.1,9192.2,16.18
1896,10/23/19 01:36:22 AM,8515.5,9201.7,16.19
1897,10/23/19 02:06:22 AM,8517.9,9204.9,16.19
1898,10/23/19 02:36:22 AM,8516.3,9197.7,16.17
1899,10/23/19 03:06:22 AM,8479.3,9146.9,16.04
1900,10/23/19 03:36:22 AM,8473.9,9150.9,16.06
1901,10/23/19 04:06:22 AM,8472.4,9143.8,16.06
1902,10/23/19 04:36:22 AM,8467.0,9138.2,16.09
1903,10/23/19 05:06:22 AM,8453.9,9127.9,16.09
1904,10/23/19 05:36:22 AM,8456.2,9124.0,16.11
1905,10/23/19 06:06:22 AM,8442.4,9112.9,16.11
1906,10/23/19 06:36:22 AM,8429.3,9101.9,16.11
1907,10/23/19 07:06:22 AM,8417.1,9088.5,16.10
1908,10/23/19 07:36:22 AM,8394.8,9068.8,16.05
1909,10/23/19 08:06:22 AM,8382.6,9052.3,16.01
1910,10/23/19 08:36:22 AM,8367.3,9038.2,16.04
1911,10/23/19 09:06:22 AM,8349.7,9022.5,16.03
1912,10/23/19 09:36:22 AM,8326.0,9007.6,16.03
1913,10/23/19 10:06:22 AM,8313.1,8986.5,16.00
1914,10/23/19 10:36:22 AM,8300.9,8977.1,16.01
1915,10/23/19 11:06:22 AM,8278.8,8962.3,16.01
1916,10/23/19 11:36:22 AM,8273.5,8954.5,16.03
1917,10/23/19 12:06:22 PM,8256.8,8941.3,16.03
1918,10/23/19 12:36:22 PM,8242.3,8926.5,16.01
1919,10/23/19 01:06:22 PM,8229.4,8916.4,15.99
1920,10/23/19 01:36:22 PM,8224.9,8912.5,16.03
1921,10/23/19 02:06:22 PM,8219.6,8904.0,16.04
1922,10/23/19 02:36:22 PM,8205.2,8895.5,16.04
1923,10/23/19 03:06:22 PM,8200.6,8888.5,16.06
1924,10/23/19 03:36:22 PM,8193.1,8881.5,16.06
1925,10/23/19 04:06:22 PM,8181.7,8875.4,16.05
1926,10/23/19 04:36:22 PM,8173.4,8863.8,16.03
1927,10/23/19 05:06:22 PM,8173.4,8863.8,16.04
1928,10/23/19 05:36:22 PM,8164.4,8856.0,16.05
1929,10/23/19 06:06:22 PM,8159.1,8849.9,16.04
1930,10/23/19 06:36:22 PM,8156.8,8850.6,16.07
1931,10/23/19 07:06:22 PM,8144.7,8841.4,16.06
1932,10/23/19 07:36:22 PM,8122.9,8819.0,16.05
1933,10/23/19 08:06:22 PM,8104.0,8806.7,16.06
1934,10/23/19 08:36:22 PM,8085.2,8786.8,16.04
1935,10/23/19 09:06:22 PM,8063.5,8769.1,16.03
1936,10/23/19 09:36:22 PM,8044.7,8750.8,16.04
1937,10/23/19 10:06:22 PM,8019.2,8731.7,16.03
1938,10/23/19 10:36:22 PM,8002.8,8717.2,16.01
1939,10/23/19 11:06:22 PM,7978.9,8697.4,16.00
1940,10/23/19 11:36:22 PM,7962.5,8686.0,15.99
1941,10/24/19 12:06:22 AM,7944.6,8664.0,15.98
1942,10/24/19 12:36:22 AM,7927.5,8650.3,15.97
1943,10/24/19 01:06:22 AM,7909.6,8633.7,15.93
1944,10/24/19 01:36:22 AM,7892.5,8617.0,15.92
1945,10/24/19 02:06:22 AM,7879.2,8606.5,15.91
1946,10/24/19 02:36:22 AM,7859.1,8592.9,15.91
1947,10/24/19 03:06:22 AM,7844.3,8579.4,15.88
1948,10/24/19 03:36:22 AM,7831.0,8564.3,15.87
1949,10/24/19 04:06:22 AM,7817.7,8551.6,15.86
1950,10/24/19 04:36:22 AM,7805.9,8542.6,15.85
1951,10/24/19 05:06:22 AM,7791.9,8529.8,15.84
1952,10/24/19 05:36:22 AM,7769.7,8515.6,15.81
1953,10/24/19 06:06:22 AM,7765.3,8508.9,15.83
1954,10/24/19 06:36:22 AM,7747.7,8491.7,15.79
1955,10/24/19 07:06:22 AM,7740.3,8485.0,15.79
1956,10/24/19 07:36:22 AM,7722.7,8465.6,15.74
1957,10/24/19 08:06:22 AM,7706.5,8456.7,15.74
1958,10/24/19 08:36:22 AM,7693.3,8439.6,15.71
1959,10/24/19 09:06:22 AM,7682.3,8432.2,15.72
1960,10/24/19 09:36:22 AM,7672.8,8425.5,15.72
1961,10/24/19 10:06:22 AM,7662.5,8414.4,15.71
1962,10/24/19 10:36:22 AM,7649.4,8401.8,15.68
1963,10/24/19 11:06:22 AM,7666.9,8426.3,15.84
1964,10/24/19 11:36:22 AM,7653.8,8412.2,15.81
