"Plot Title: LSLE"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20370964_duplicate_duplicate, SEN S/N: 20370964)","High Range, μS/cm (LGR S/N: 20370964_duplicate_duplicate, SEN S/N: 20370964)","Temp, °C (LGR S/N: 20370964_duplicate_duplicate, SEN S/N: 20370964)","Coupler Detached (LGR S/N: 20370964)","Coupler Attached (LGR S/N: 20370964)","Stopped (LGR S/N: 20370964)","End Of File (LGR S/N: 20370964)","Coupler Detached (LGR S/N: 20370964)","Coupler Attached (LGR S/N: 20370964)","Stopped (LGR S/N: 20370964)","End Of File (LGR S/N: 20370964)"
2386,08/28/18 03:25:20 AM,3010.6,3061.0,20.93,,,,,,,,
2387,08/28/18 03:55:20 AM,3011.2,3061.0,20.94,,,,,,,,
2388,08/28/18 04:25:20 AM,3011.7,3062.8,20.96,,,,,,,,
2389,08/28/18 04:55:20 AM,3012.3,3062.8,20.96,,,,,,,,
2390,08/28/18 05:25:20 AM,3014.6,3063.4,20.97,,,,,,,,
2391,08/28/18 05:55:20 AM,3013.5,3064.0,20.98,,,,,,,,
2392,08/28/18 06:25:20 AM,3016.3,3065.8,20.99,,,,,,,,
2393,08/28/18 06:55:20 AM,3017.5,3067.6,21.00,,,,,,,,
2394,08/28/18 07:25:20 AM,3019.2,3068.8,21.00,,,,,,,,
2395,08/28/18 07:55:20 AM,3020.3,3070.6,21.01,,,,,,,,
2396,08/28/18 08:25:20 AM,3022.0,3070.6,21.03,,,,,,,,
2397,08/28/18 08:55:20 AM,3023.2,3071.2,21.04,,,,,,,,
2398,08/28/18 09:25:20 AM,3022.0,3072.4,21.04,,,,,,,,
2399,08/28/18 09:55:20 AM,3023.2,3073.0,21.05,,,,,,,,
2400,08/28/18 10:25:20 AM,3023.2,3073.0,21.06,,,,,,,,
2401,08/28/18 10:55:20 AM,3024.9,3073.6,21.06,,,,,,,,
2402,08/28/18 11:25:20 AM,3024.3,3073.0,21.07,,,,,,,,
2403,08/28/18 11:55:20 AM,3024.9,3073.6,21.08,,,,,,,,
2404,08/28/18 12:25:20 PM,3024.9,3073.6,21.08,,,,,,,,
2405,08/28/18 12:55:20 PM,3024.9,3073.6,21.09,,,,,,,,
2406,08/28/18 01:25:20 PM,3024.9,3073.6,21.11,,,,,,,,
2407,08/28/18 01:55:20 PM,3023.2,3073.0,21.11,,,,,,,,
2408,08/28/18 02:25:20 PM,3024.9,3073.0,21.12,,,,,,,,
2409,08/28/18 02:55:20 PM,3023.2,3072.4,21.12,,,,,,,,
2410,08/28/18 03:25:20 PM,3022.0,3071.2,21.13,,,,,,,,
2411,08/28/18 03:55:20 PM,3020.3,3070.6,21.13,,,,,,,,
2412,08/28/18 04:25:20 PM,3020.3,3070.0,21.14,,,,,,,,
2413,08/28/18 04:55:20 PM,3020.3,3069.4,21.15,,,,,,,,
2414,08/28/18 05:25:20 PM,3020.3,3068.8,21.15,,,,,,,,
2415,08/28/18 05:55:20 PM,3019.2,3068.2,21.16,,,,,,,,
2416,08/28/18 06:25:20 PM,3019.2,3067.6,21.18,,,,,,,,
2417,08/28/18 06:55:20 PM,3019.2,3068.2,21.19,,,,,,,,
2418,08/28/18 07:25:20 PM,3019.8,3068.2,21.20,,,,,,,,
2419,08/28/18 07:55:20 PM,3019.2,3069.4,21.20,,,,,,,,
2420,08/28/18 08:25:20 PM,3019.2,3068.2,21.21,,,,,,,,
2421,08/28/18 08:55:20 PM,3019.2,3069.4,21.22,,,,,,,,
2422,08/28/18 09:25:20 PM,3020.9,3068.2,21.23,,,,,,,,
2423,08/28/18 09:55:20 PM,3020.3,3070.0,21.25,,,,,,,,
2424,08/28/18 10:25:20 PM,3022.0,3072.4,21.26,,,,,,,,
2425,08/28/18 10:55:20 PM,3024.9,3074.2,21.27,,,,,,,,
2426,08/28/18 11:25:20 PM,3024.9,3074.8,21.28,,,,,,,,
2427,08/28/18 11:55:20 PM,3026.1,3074.8,21.29,,,,,,,,
2428,08/29/18 12:25:20 AM,3026.1,3076.6,21.30,,,,,,,,
2429,08/29/18 12:55:20 AM,3027.8,3077.9,21.31,,,,,,,,
2430,08/29/18 01:25:20 AM,3030.1,3080.3,21.34,,,,,,,,
2431,08/29/18 01:55:20 AM,3031.8,3081.5,21.35,,,,,,,,
2432,08/29/18 02:25:20 AM,3032.4,3082.7,21.35,,,,,,,,
2433,08/29/18 02:55:20 AM,3036.4,3086.3,21.37,,,,,,,,
2434,08/29/18 03:25:20 AM,3039.2,3088.1,21.38,,,,,,,,
2435,08/29/18 03:55:20 AM,3040.4,3090.5,21.40,,,,,,,,
2436,08/29/18 04:25:20 AM,3041.5,3091.7,21.41,,,,,,,,
2437,08/29/18 04:55:20 AM,3042.7,3093.5,21.42,,,,,,,,
2438,08/29/18 05:25:20 AM,3044.4,3094.1,21.43,,,,,,,,
2439,08/29/18 05:55:20 AM,3046.1,3096.5,21.44,,,,,,,,
2440,08/29/18 06:25:20 AM,3047.3,3097.1,21.45,,,,,,,,
2441,08/29/18 06:55:20 AM,3048.4,3098.9,21.47,,,,,,,,
2442,08/29/18 07:25:20 AM,3049.0,3099.5,21.48,,,,,,,,
2443,08/29/18 07:55:20 AM,3050.1,3100.1,21.49,,,,,,,,
2444,08/29/18 08:25:20 AM,3050.1,3102.5,21.49,,,,,,,,
2445,08/29/18 08:55:20 AM,3051.9,3103.1,21.50,,,,,,,,
2446,08/29/18 09:25:20 AM,3053.0,3103.7,21.51,,,,,,,,
2447,08/29/18 09:55:20 AM,3053.0,3104.9,21.52,,,,,,,,
2448,08/29/18 10:25:20 AM,3054.7,3106.1,21.53,,,,,,,,
2449,08/29/18 10:55:20 AM,3057.0,3107.9,21.53,,,,,,,,
2450,08/29/18 11:25:20 AM,3057.6,3108.5,21.55,,,,,,,,
2451,08/29/18 11:55:20 AM,3057.0,3109.1,21.56,,,,,,,,
2452,08/29/18 12:25:20 PM,3057.0,3107.9,21.57,,,,,,,,
2453,08/29/18 12:55:20 PM,3054.7,3106.7,21.57,,,,,,,,
2454,08/29/18 01:25:20 PM,3054.7,3106.1,21.58,,,,,,,,
2455,08/29/18 01:55:20 PM,3053.0,3104.3,21.59,,,,,,,,
2456,08/29/18 02:25:20 PM,3053.0,3103.7,21.59,,,,,,,,
2457,08/29/18 02:55:20 PM,3051.9,3103.1,21.60,,,,,,,,
2458,08/29/18 03:25:20 PM,3050.1,3100.7,21.60,,,,,,,,
2459,08/29/18 03:55:20 PM,3047.3,3098.9,21.62,,,,,,,,
2460,08/29/18 04:25:20 PM,3047.3,3098.3,21.63,,,,,,,,
2461,08/29/18 04:55:20 PM,3045.0,3097.1,21.64,,,,,,,,
2462,08/29/18 05:25:20 PM,3044.4,3095.3,21.65,,,,,,,,
2463,08/29/18 05:55:20 PM,3041.5,3093.5,21.66,,,,,,,,
2464,08/29/18 06:25:20 PM,3041.0,3091.1,21.67,,,,,,,,
2465,08/29/18 06:55:20 PM,3039.2,3090.5,21.67,,,,,,,,
2466,08/29/18 07:25:20 PM,3038.1,3089.3,21.69,,,,,,,,
2467,08/29/18 07:55:20 PM,3036.4,3087.5,21.70,,,,,,,,
2468,08/29/18 08:25:20 PM,3035.2,3086.9,21.71,,,,,,,,
2469,08/29/18 08:55:20 PM,3036.4,3087.5,21.72,,,,,,,,
2470,08/29/18 09:25:20 PM,3036.4,3086.9,21.73,,,,,,,,
2471,08/29/18 09:55:20 PM,3036.4,3086.3,21.74,,,,,,,,
2472,08/29/18 10:25:20 PM,3038.1,3088.7,21.75,,,,,,,,
2473,08/29/18 10:55:20 PM,3038.1,3089.9,21.78,,,,,,,,
2474,08/29/18 11:25:20 PM,3039.2,3090.5,21.78,,,,,,,,
2475,08/29/18 11:55:20 PM,3042.1,3092.9,21.79,,,,,,,,
2476,08/30/18 12:25:20 AM,3045.0,3095.9,21.80,,,,,,,,
2477,08/30/18 12:55:20 AM,3047.8,3099.5,21.81,,,,,,,,
2478,08/30/18 01:25:20 AM,3050.7,3102.5,21.82,,,,,,,,
2479,08/30/18 01:55:20 AM,3055.9,3107.3,21.84,,,,,,,,
2480,08/30/18 02:25:20 AM,3057.6,3109.7,21.85,,,,,,,,
2481,08/30/18 02:55:20 AM,3060.5,3111.5,21.86,,,,,,,,
2482,08/30/18 03:25:20 AM,3059.3,3110.3,21.87,,,,,,,,
2483,08/30/18 03:55:20 AM,3061.6,3113.9,21.88,,,,,,,,
2484,08/30/18 04:25:20 AM,3064.5,3116.3,21.89,,,,,,,,
2485,08/30/18 04:55:20 AM,3065.1,3116.9,21.91,,,,,,,,
2486,08/30/18 05:25:20 AM,3066.2,3118.7,21.91,,,,,,,,
2487,08/30/18 05:55:20 AM,3066.2,3117.5,21.93,,,,,,,,
2488,08/30/18 06:25:20 AM,3067.4,3119.3,21.93,,,,,,,,
2489,08/30/18 06:55:20 AM,3067.4,3119.3,21.94,,,,,,,,
2490,08/30/18 07:25:20 AM,3067.4,3119.9,21.95,,,,,,,,
2491,08/30/18 07:55:20 AM,3067.4,3119.9,21.95,,,,,,,,
2492,08/30/18 08:25:20 AM,3068.5,3119.9,21.96,,,,,,,,
2493,08/30/18 08:55:20 AM,3067.4,3120.5,21.97,,,,,,,,
2494,08/30/18 09:25:20 AM,3068.5,3120.5,21.97,,,,,,,,
2495,08/30/18 09:55:20 AM,3068.5,3120.5,21.99,,,,,,,,
2496,08/30/18 10:25:20 AM,3068.5,3120.5,21.99,,,,,,,,
2497,08/30/18 10:55:20 AM,3068.5,3120.5,22.00,,,,,,,,
2498,08/30/18 11:25:20 AM,3068.5,3120.5,22.01,,,,,,,,
2499,08/30/18 11:55:20 AM,3068.5,3119.9,22.01,,,,,,,,
2500,08/30/18 12:25:20 PM,3067.4,3119.3,22.02,,,,,,,,
2501,08/30/18 12:55:20 PM,3066.2,3118.7,22.02,,,,,,,,
2502,08/30/18 01:25:20 PM,3067.4,3118.7,22.03,,,,,,,,
2503,08/30/18 01:55:20 PM,3064.5,3116.9,22.03,,,,,,,,
2504,08/30/18 02:25:20 PM,3062.8,3115.7,22.04,,,,,,,,
2505,08/30/18 02:55:20 PM,3061.6,3114.5,22.04,,,,,,,,
2506,08/30/18 03:25:20 PM,3061.6,3113.9,22.06,,,,,,,,
2507,08/30/18 03:55:20 PM,3060.5,3112.7,22.06,,,,,,,,
2508,08/30/18 04:25:20 PM,3058.7,3110.9,22.07,,,,,,,,
2509,08/30/18 04:55:20 PM,3057.6,3109.7,22.07,,,,,,,,
2510,08/30/18 05:25:20 PM,3055.9,3107.9,22.08,,,,,,,,
2511,08/30/18 05:55:20 PM,3054.7,3107.3,22.09,,,,,,,,
2512,08/30/18 06:25:20 PM,3054.7,3105.5,22.09,,,,,,,,
2513,08/30/18 06:55:20 PM,3054.7,3106.1,22.10,,,,,,,,
2514,08/30/18 07:25:20 PM,3054.7,3106.1,22.10,,,,,,,,
2515,08/30/18 07:55:20 PM,3056.4,3107.3,22.11,,,,,,,,
2516,08/30/18 08:25:20 PM,3057.6,3109.1,22.13,,,,,,,,
2517,08/30/18 08:55:20 PM,3057.6,3109.7,22.14,,,,,,,,
2518,08/30/18 09:25:20 PM,3058.7,3110.9,22.14,,,,,,,,
2519,08/30/18 09:55:20 PM,3059.3,3111.5,22.15,,,,,,,,
2520,08/30/18 10:25:20 PM,3062.8,3115.1,22.16,,,,,,,,
2521,08/30/18 10:55:20 PM,3070.2,3122.9,22.17,,,,,,,,
2522,08/30/18 11:25:20 PM,3080.0,3133.2,22.17,,,,,,,,
2523,08/30/18 11:55:20 PM,3078.8,3131.4,22.18,,,,,,,,
2524,08/31/18 12:25:20 AM,3082.9,3136.2,22.19,,,,,,,,
2525,08/31/18 12:55:20 AM,3089.8,3142.2,22.19,,,,,,,,
2526,08/31/18 01:25:20 AM,3091.5,3144.6,22.19,,,,,,,,
2527,08/31/18 01:55:20 AM,3090.4,3142.8,22.21,,,,,,,,
2528,08/31/18 02:25:20 AM,3091.5,3144.0,22.21,,,,,,,,
2529,08/31/18 02:55:20 AM,3092.7,3146.4,22.22,,,,,,,,
2530,08/31/18 03:25:20 AM,3094.4,3147.6,22.23,,,,,,,,
2531,08/31/18 03:55:20 AM,3101.9,3154.8,22.23,,,,,,,,
2532,08/31/18 04:25:20 AM,3097.3,3151.8,22.24,,,,,,,,
2533,08/31/18 04:55:20 AM,3104.2,3159.0,22.24,,,,,,,,
2534,08/31/18 05:25:20 AM,3098.4,3150.6,22.25,,,,,,,,
2535,08/31/18 05:55:20 AM,3105.3,3159.0,22.25,,,,,,,,
2536,08/31/18 06:25:20 AM,3100.1,3154.2,22.25,,,,,,,,
2537,08/31/18 06:55:20 AM,3104.2,3159.0,22.26,,,,,,,,
2538,08/31/18 07:25:20 AM,3111.7,3164.5,22.25,,,,,,,,
2539,08/31/18 07:55:20 AM,3108.8,3162.0,22.26,,,,,,,,
2540,08/31/18 08:25:20 AM,3109.9,3162.6,22.26,,,,,,,,
2541,08/31/18 08:55:20 AM,3109.9,3163.9,22.26,,,,,,,,
2542,08/31/18 09:25:20 AM,3111.7,3163.9,22.28,,,,,,,,
2543,08/31/18 09:55:20 AM,3114.5,3166.9,22.26,,,,,,,,
2544,08/31/18 10:25:20 AM,3115.7,3167.5,22.28,,,,,,,,
2545,08/31/18 10:55:20 AM,3114.5,3167.5,22.28,,,,,,,,
2546,08/31/18 11:25:20 AM,3114.5,3169.3,22.28,,,,,,,,
2547,08/31/18 11:55:20 AM,3112.8,3166.9,22.28,,,,,,,,
2548,08/31/18 12:25:20 PM,3112.8,3166.9,22.28,,,,,,,,
2549,08/31/18 12:55:20 PM,3114.5,3166.9,22.28,,,,,,,,
2550,08/31/18 01:25:20 PM,3111.7,3165.1,22.28,,,,,,,,
2551,08/31/18 01:55:20 PM,3109.9,3165.1,22.29,,,,,,,,
2552,08/31/18 02:25:20 PM,3111.7,3165.1,22.28,,,,,,,,
2553,08/31/18 02:55:20 PM,3109.9,3163.9,22.28,,,,,,,,
2554,08/31/18 03:25:20 PM,3107.0,3160.8,22.28,,,,,,,,
2555,08/31/18 03:55:20 PM,3109.9,3163.9,22.29,,,,,,,,
2556,08/31/18 04:25:20 PM,3107.6,3161.4,22.29,,,,,,,,
2557,08/31/18 04:55:20 PM,3105.9,3160.2,22.29,,,,,,,,
2558,08/31/18 05:25:20 PM,3105.9,3157.8,22.29,,,,,,,,
2559,08/31/18 05:55:20 PM,3105.9,3159.6,22.29,,,,,,,,
2560,08/31/18 06:25:20 PM,3104.7,3159.0,22.29,,,,,,,,
2561,08/31/18 06:55:20 PM,3104.7,3157.8,22.30,,,,,,,,
2562,08/31/18 07:25:20 PM,3101.9,3154.8,22.30,,,,,,,,
2563,08/31/18 07:55:20 PM,3104.7,3157.8,22.30,,,,,,,,
2564,08/31/18 08:25:20 PM,3101.9,3154.8,22.30,,,,,,,,
2565,08/31/18 08:55:20 PM,3099.0,3152.4,22.31,,,,,,,,
2566,08/31/18 09:25:20 PM,3092.1,3145.2,22.31,,,,,,,,
2567,08/31/18 09:55:20 PM,3086.3,3139.8,22.31,,,,,,,,
2568,08/31/18 10:25:20 PM,3084.6,3137.4,22.31,,,,,,,,
2569,08/31/18 10:55:20 PM,3084.6,3137.4,22.31,,,,,,,,
2570,08/31/18 11:25:20 PM,3087.5,3140.4,22.32,,,,,,,,
2571,08/31/18 11:55:20 PM,3090.4,3142.8,22.32,,,,,,,,
2572,09/01/18 12:25:20 AM,3092.1,3144.6,22.33,,,,,,,,
2573,09/01/18 12:55:20 AM,3094.4,3147.0,22.34,,,,,,,,
2574,09/01/18 01:25:20 AM,3097.3,3150.0,22.36,,,,,,,,
2575,09/01/18 01:55:20 AM,3099.0,3152.4,22.36,,,,,,,,
2576,09/01/18 02:25:20 AM,3100.1,3154.2,22.37,,,,,,,,
2577,09/01/18 02:55:20 AM,3099.0,3152.4,22.38,,,,,,,,
2578,09/01/18 03:25:20 AM,3097.8,3151.8,22.39,,,,,,,,
2579,09/01/18 03:55:20 AM,3096.1,3150.0,22.40,,,,,,,,
2580,09/01/18 04:25:20 AM,3093.2,3147.6,22.41,,,,,,,,
2581,09/01/18 04:55:20 AM,3092.1,3144.0,22.43,,,,,,,,
2582,09/01/18 05:25:20 AM,3087.5,3141.0,22.44,,,,,,,,
2583,09/01/18 05:55:20 AM,3085.7,3138.6,22.44,,,,,,,,
2584,09/01/18 06:25:20 AM,3081.7,3134.4,22.45,,,,,,,,
2585,09/01/18 06:55:20 AM,3077.7,3130.8,22.45,,,,,,,,
2586,09/01/18 07:25:20 AM,3076.0,3128.4,22.46,,,,,,,,
2587,09/01/18 07:55:20 AM,3073.1,3125.9,22.45,,,,,,,,
2588,09/01/18 08:25:20 AM,3070.8,3122.9,22.46,,,,,,,,
2589,09/01/18 08:55:20 AM,3069.7,3121.1,22.46,,,,,,,,
2590,09/01/18 09:25:20 AM,3067.9,3121.1,22.46,,,,,,,,
2591,09/01/18 09:55:20 AM,3067.9,3119.9,22.46,,,,,,,,
2592,09/01/18 10:25:20 AM,3069.1,3120.5,22.47,,,,,,,,
2593,09/01/18 10:55:20 AM,3067.9,3120.5,22.47,,,,,,,,
2594,09/01/18 11:25:20 AM,3067.9,3119.9,22.47,,,,,,,,
2595,09/01/18 11:55:20 AM,3067.9,3120.5,22.47,,,,,,,,
2596,09/01/18 12:25:20 PM,3067.9,3119.9,22.48,,,,,,,,
2597,09/01/18 12:55:20 PM,3067.9,3121.1,22.48,,,,,,,,
2598,09/01/18 01:25:20 PM,3070.8,3122.9,22.50,,,,,,,,
2599,09/01/18 01:55:20 PM,3069.1,3122.3,22.50,,,,,,,,
2600,09/01/18 02:25:20 PM,3067.9,3121.1,22.51,,,,,,,,
2601,09/01/18 02:55:20 PM,3069.1,3121.7,22.51,,,,,,,,
2602,09/01/18 03:25:20 PM,3069.1,3122.3,22.51,,,,,,,,
2603,09/01/18 03:55:20 PM,3067.9,3121.1,22.51,,,,,,,,
2604,09/01/18 04:25:20 PM,3066.8,3121.1,22.52,,,,,,,,
2605,09/01/18 04:55:20 PM,3065.1,3117.5,22.52,,,,,,,,
2606,09/01/18 05:25:20 PM,3063.9,3115.7,22.52,,,,,,,,
2607,09/01/18 05:55:20 PM,3061.0,3114.5,22.52,,,,,,,,
2608,09/01/18 06:25:20 PM,3059.9,3113.3,22.53,,,,,,,,
2609,09/01/18 06:55:20 PM,3059.9,3112.1,22.53,,,,,,,,
2610,09/01/18 07:25:20 PM,3059.3,3111.5,22.53,,,,,,,,
2611,09/01/18 07:55:20 PM,3057.0,3109.7,22.53,,,,,,,,
2612,09/01/18 08:25:20 PM,3055.3,3107.3,22.53,,,,,,,,
2613,09/01/18 08:55:20 PM,3052.4,3104.9,22.53,,,,,,,,
2614,09/01/18 09:25:20 PM,3049.6,3102.5,22.53,,,,,,,,
2615,09/01/18 09:55:20 PM,3048.4,3100.7,22.53,,,,,,,,
2616,09/01/18 10:25:20 PM,3050.1,3101.3,22.53,,,,,,,,
2617,09/01/18 10:55:20 PM,3049.6,3103.1,22.53,,,,,,,,
2618,09/01/18 11:25:20 PM,3051.3,3102.5,22.54,,,,,,,,
2619,09/01/18 11:55:20 PM,3051.3,3103.1,22.54,,,,,,,,
2620,09/02/18 12:25:20 AM,3052.4,3105.5,22.55,,,,,,,,
2621,09/02/18 12:55:20 AM,3055.3,3106.7,22.55,,,,,,,,
2622,09/02/18 01:25:20 AM,3055.3,3107.3,22.56,,,,,,,,
2623,09/02/18 01:55:20 AM,3055.3,3107.3,22.56,,,,,,,,
2624,09/02/18 02:25:20 AM,3055.3,3107.3,22.58,,,,,,,,
2625,09/02/18 02:55:20 AM,3055.3,3107.3,22.59,,,,,,,,
2626,09/02/18 03:25:20 AM,3055.3,3107.9,22.59,,,,,,,,
2627,09/02/18 03:55:20 AM,3057.6,3109.7,22.60,,,,,,,,
2628,09/02/18 04:25:20 AM,3059.9,3112.7,22.61,,,,,,,,
2629,09/02/18 04:55:20 AM,3061.0,3113.9,22.61,,,,,,,,
2630,09/02/18 05:25:20 AM,3062.2,3114.5,22.62,,,,,,,,
2631,09/02/18 05:55:20 AM,3062.2,3115.1,22.62,,,,,,,,
2632,09/02/18 06:25:20 AM,3062.2,3115.1,22.63,,,,,,,,
2633,09/02/18 06:55:20 AM,3062.2,3115.7,22.63,,,,,,,,
2634,09/02/18 07:25:20 AM,3062.8,3115.1,22.65,,,,,,,,
2635,09/02/18 07:55:20 AM,3062.2,3115.7,22.65,,,,,,,,
2636,09/02/18 08:25:20 AM,3062.2,3115.1,22.65,,,,,,,,
2637,09/02/18 08:55:20 AM,3062.2,3115.1,22.65,,,,,,,,
2638,09/02/18 09:25:20 AM,3063.3,3116.3,22.65,,,,,,,,
2639,09/02/18 09:55:20 AM,3062.2,3115.7,22.65,,,,,,,,
2640,09/02/18 10:25:20 AM,3060.5,3115.7,22.65,,,,,,,,
2641,09/02/18 10:55:20 AM,3063.3,3115.1,22.65,,,,,,,,
2642,09/02/18 11:25:20 AM,3062.2,3115.7,22.65,,,,,,,,
2643,09/02/18 11:55:20 AM,3063.3,3115.7,22.65,,,,,,,,
2644,09/02/18 12:25:20 PM,3063.3,3116.3,22.66,,,,,,,,
2645,09/02/18 12:55:20 PM,3063.3,3118.1,22.66,,,,,,,,
2646,09/02/18 01:25:20 PM,3066.8,3119.3,22.66,,,,,,,,
2647,09/02/18 01:55:20 PM,3067.9,3121.1,22.66,,,,,,,,
2648,09/02/18 02:25:20 PM,3069.7,3122.9,22.66,,,,,,,,
2649,09/02/18 02:55:20 PM,3072.5,3125.3,22.67,,,,,,,,
2650,09/02/18 03:25:20 PM,3073.7,3127.1,22.67,,,,,,,,
2651,09/02/18 03:55:20 PM,3075.4,3129.0,22.67,,,,,,,,
2652,09/02/18 04:25:20 PM,3072.5,3125.9,22.67,,,,,,,,
2653,09/02/18 04:55:20 PM,3070.8,3124.7,22.67,,,,,,,,
2654,09/02/18 05:25:20 PM,3070.8,3124.1,22.67,,,,,,,,
2655,09/02/18 05:55:20 PM,3069.7,3122.3,22.68,,,,,,,,
2656,09/02/18 06:25:20 PM,3066.8,3119.9,22.68,,,,,,,,
2657,09/02/18 06:55:20 PM,3066.8,3119.3,22.68,,,,,,,,
2658,09/02/18 07:25:20 PM,3063.9,3118.1,22.68,,,,,,,,
2659,09/02/18 07:55:20 PM,3063.9,3117.5,22.69,,,,,,,,
2660,09/02/18 08:25:20 PM,3062.2,3116.3,22.68,,,,,,,,
2661,09/02/18 08:55:20 PM,3061.0,3113.9,22.69,,,,,,,,
2662,09/02/18 09:25:20 PM,3058.2,3110.9,22.69,,,,,,,,
2663,09/02/18 09:55:20 PM,3057.0,3110.3,22.69,,,,,,,,
2664,09/02/18 10:25:20 PM,3058.2,3109.7,22.69,,,,,,,,
2665,09/02/18 10:55:20 PM,3057.0,3109.7,22.69,,,,,,,,
2666,09/02/18 11:25:20 PM,3055.3,3109.1,22.69,,,,,,,,
2667,09/02/18 11:55:20 PM,3057.0,3111.5,22.70,,,,,,,,
2668,09/03/18 12:25:20 AM,3055.3,3109.1,22.70,,,,,,,,
2669,09/03/18 12:55:20 AM,3055.3,3109.1,22.70,,,,,,,,
2670,09/03/18 01:25:20 AM,3055.3,3108.5,22.70,,,,,,,,
2671,09/03/18 01:55:20 AM,3052.4,3106.7,22.72,,,,,,,,
2672,09/03/18 02:25:20 AM,3054.1,3107.3,22.72,,,,,,,,
2673,09/03/18 02:55:20 AM,3054.1,3108.5,22.72,,,,,,,,
2674,09/03/18 03:25:20 AM,3057.0,3109.7,22.73,,,,,,,,
2675,09/03/18 03:55:20 AM,3058.2,3111.5,22.73,,,,,,,,
2676,09/03/18 04:25:20 AM,3058.2,3112.7,22.73,,,,,,,,
2677,09/03/18 04:55:20 AM,3059.3,3112.7,22.74,,,,,,,,
2678,09/03/18 05:25:20 AM,3059.3,3113.3,22.74,,,,,,,,
2679,09/03/18 05:55:20 AM,3058.2,3112.1,22.74,,,,,,,,
2680,09/03/18 06:25:20 AM,3059.3,3112.7,22.74,,,,,,,,
2681,09/03/18 06:55:20 AM,3058.2,3112.1,22.74,,,,,,,,
2682,09/03/18 07:25:20 AM,3058.2,3112.1,22.74,,,,,,,,
2683,09/03/18 07:55:20 AM,3057.6,3112.1,22.75,,,,,,,,
2684,09/03/18 08:25:20 AM,3058.2,3112.1,22.75,,,,,,,,
2685,09/03/18 08:55:20 AM,3059.3,3112.7,22.75,,,,,,,,
2686,09/03/18 09:25:20 AM,3059.3,3112.1,22.75,,,,,,,,
2687,09/03/18 09:55:20 AM,3059.3,3112.7,22.75,,,,,,,,
2688,09/03/18 10:25:20 AM,3059.3,3113.3,22.75,,,,,,,,
2689,09/03/18 10:55:20 AM,3059.3,3113.9,22.75,,,,,,,,
2690,09/03/18 11:25:20 AM,3059.3,3113.9,22.75,,,,,,,,
2691,09/03/18 11:55:20 AM,3061.0,3115.7,22.75,,,,,,,,
2692,09/03/18 12:25:20 PM,3061.0,3115.7,22.74,,,,,,,,
2693,09/03/18 12:55:20 PM,3062.2,3116.3,22.74,,,,,,,,
2694,09/03/18 01:25:20 PM,3061.0,3115.1,22.74,,,,,,,,
2695,09/03/18 01:55:20 PM,3061.0,3114.5,22.74,,,,,,,,
2696,09/03/18 02:25:20 PM,3059.3,3113.9,22.74,,,,,,,,
2697,09/03/18 02:55:20 PM,3061.0,3114.5,22.74,,,,,,,,
2698,09/03/18 03:25:20 PM,3059.9,3113.9,22.74,,,,,,,,
2699,09/03/18 03:55:20 PM,3059.9,3114.5,22.74,,,,,,,,
2700,09/03/18 04:25:20 PM,3061.0,3114.5,22.74,,,,,,,,
2701,09/03/18 04:55:20 PM,3062.8,3116.9,22.74,,,,,,,,
2702,09/03/18 05:25:20 PM,3061.0,3116.3,22.74,,,,,,,,
2703,09/03/18 05:55:20 PM,3062.8,3116.3,22.74,,,,,,,,
2704,09/03/18 06:25:20 PM,3059.9,3114.5,22.74,,,,,,,,
2705,09/03/18 06:55:20 PM,3058.2,3112.7,22.74,,,,,,,,
2706,09/03/18 07:25:20 PM,3058.2,3112.1,22.74,,,,,,,,
2707,09/03/18 07:55:20 PM,3058.2,3112.1,22.74,,,,,,,,
2708,09/03/18 08:25:20 PM,3057.0,3112.1,22.74,,,,,,,,
2709,09/03/18 08:55:20 PM,3058.2,3112.7,22.75,,,,,,,,
2710,09/03/18 09:25:20 PM,3059.9,3114.5,22.75,,,,,,,,
2711,09/03/18 09:55:20 PM,3057.0,3111.5,22.75,,,,,,,,
2712,09/03/18 10:25:20 PM,3051.3,3106.7,22.76,,,,,,,,
2713,09/03/18 10:55:20 PM,3046.1,3101.9,22.76,,,,,,,,
2714,09/03/18 11:25:20 PM,3042.7,3097.7,22.76,,,,,,,,
2715,09/03/18 11:55:20 PM,3041.5,3096.5,22.77,,,,,,,,
2716,09/04/18 12:25:20 AM,3041.5,3095.9,22.77,,,,,,,,
2717,09/04/18 12:55:20 AM,3041.5,3097.1,22.77,,,,,,,,
2718,09/04/18 01:25:20 AM,3041.5,3097.1,22.77,,,,,,,,
2719,09/04/18 01:55:20 AM,3043.2,3097.7,22.77,,,,,,,,
2720,09/04/18 02:25:20 AM,3044.4,3099.5,22.78,,,,,,,,
2721,09/04/18 02:55:20 AM,3046.1,3100.7,22.78,,,,,,,,
2722,09/04/18 03:25:20 AM,3044.4,3100.1,22.80,,,,,,,,
2723,09/04/18 03:55:20 AM,3044.4,3099.5,22.80,,,,,,,,
2724,09/04/18 04:25:20 AM,3044.4,3100.1,22.81,,,,,,,,
2725,09/04/18 04:55:20 AM,3044.4,3099.5,22.81,,,,,,,,
2726,09/04/18 05:25:20 AM,3043.2,3098.9,22.82,,,,,,,,
2727,09/04/18 05:55:20 AM,3041.5,3096.5,22.82,,,,,,,,
