"Plot Title: HSLE"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20370966, SEN S/N: 20370966)","High Range, μS/cm (LGR S/N: 20370966, SEN S/N: 20370966)","Temp, °F (LGR S/N: 20370966, SEN S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)"
1901,02/18/30 01:23:57 AM,1117.7,1037.1,70.48,,,,
1902,02/18/30 01:53:57 AM,1117.2,1037.1,70.48,,,,
1903,02/18/30 02:23:57 AM,1117.7,1037.1,70.50,,,,
1904,02/18/30 02:53:57 AM,1116.7,1037.1,70.50,,,,
1905,02/18/30 03:23:57 AM,1117.7,1036.5,70.50,,,,
1906,02/18/30 03:53:57 AM,1117.7,1037.1,70.50,,,,
1907,02/18/30 04:23:57 AM,1117.7,1037.1,70.50,,,,
1908,02/18/30 04:53:57 AM,1117.7,1037.1,70.50,,,,
1909,02/18/30 05:23:57 AM,1117.2,1037.1,70.52,,,,
1910,02/18/30 05:53:57 AM,1117.7,1037.1,70.50,,,,
1911,02/18/30 06:23:57 AM,1117.7,1037.1,70.50,,,,
1912,02/18/30 06:53:57 AM,1117.7,1037.1,70.50,,,,
1913,02/18/30 07:23:57 AM,1117.7,1037.1,70.50,,,,
1914,02/18/30 07:53:57 AM,1117.7,1037.1,70.50,,,,
1915,02/18/30 08:23:57 AM,1117.7,1036.5,70.50,,,,
1916,02/18/30 08:53:57 AM,1116.7,1036.5,70.50,,,,
1917,02/18/30 09:23:57 AM,1117.7,1036.5,70.50,,,,
1918,02/18/30 09:53:57 AM,1116.7,1036.5,70.50,,,,
1919,02/18/30 10:23:57 AM,1116.7,1036.5,70.50,,,,
1920,02/18/30 10:53:57 AM,1116.7,1036.5,70.50,,,,
1921,02/18/30 11:23:57 AM,1116.7,1036.5,70.50,,,,
1922,02/18/30 11:53:57 AM,1116.3,1036.5,70.50,,,,
1923,02/18/30 12:23:57 PM,1116.7,1036.5,70.48,,,,
1924,02/18/30 12:53:57 PM,1116.7,1036.5,70.50,,,,
1925,02/18/30 01:23:57 PM,1116.7,1036.5,70.48,,,,
1926,02/18/30 01:53:57 PM,1116.7,1036.5,70.48,,,,
1927,02/18/30 02:23:57 PM,1116.7,1036.5,70.48,,,,
1928,02/18/30 02:53:57 PM,1116.7,1035.9,70.47,,,,
1929,02/18/30 03:23:57 PM,1116.3,1035.9,70.48,,,,
1930,02/18/30 03:53:57 PM,1116.3,1035.9,70.48,,,,
1931,02/18/30 04:23:57 PM,1116.3,1035.4,70.47,,,,
1932,02/18/30 04:53:57 PM,1116.3,1035.9,70.47,,,,
1933,02/18/30 05:23:57 PM,1116.3,1035.4,70.47,,,,
1934,02/18/30 05:53:57 PM,1116.3,1035.4,70.43,,,,
1935,02/18/30 06:23:57 PM,1116.3,1035.4,70.43,,,,
1936,02/18/30 06:53:57 PM,1115.8,1034.8,70.47,,,,
1937,02/18/30 07:23:57 PM,1115.8,1034.8,70.43,,,,
1938,02/18/30 07:53:57 PM,1115.8,1034.8,70.43,,,,
1939,02/18/30 08:23:57 PM,1115.8,1034.8,70.43,,,,
1940,02/18/30 08:53:57 PM,1115.8,1034.8,70.43,,,,
1941,02/18/30 09:23:57 PM,1115.8,1034.8,70.43,,,,
1942,02/18/30 09:53:57 PM,1115.8,1035.4,70.43,,,,
1943,02/18/30 10:23:57 PM,1115.8,1034.8,70.43,,,,
1944,02/18/30 10:53:57 PM,1115.3,1034.8,70.43,,,,
1945,02/18/30 11:23:57 PM,1115.8,1034.8,70.43,,,,
1946,02/18/30 11:53:57 PM,1115.3,1034.8,70.47,,,,
1947,02/19/30 12:23:57 AM,1115.8,1034.8,70.47,,,,
1948,02/19/30 12:53:57 AM,1115.8,1034.8,70.47,,,,
1949,02/19/30 01:23:57 AM,1115.8,1034.8,70.47,,,,
1950,02/19/30 01:53:57 AM,1115.8,1034.8,70.47,,,,
1951,02/19/30 02:23:57 AM,1115.8,1034.8,70.47,,,,
1952,02/19/30 02:53:57 AM,1115.8,1034.8,70.48,,,,
1953,02/19/30 03:23:57 AM,1115.8,1034.8,70.48,,,,
1954,02/19/30 03:53:57 AM,1115.8,1034.8,70.48,,,,
1955,02/19/30 04:23:57 AM,1115.3,1034.8,70.50,,,,
1956,02/19/30 04:53:57 AM,1114.9,1034.8,70.50,,,,
1957,02/19/30 05:23:57 AM,1115.8,1034.8,70.50,,,,
1958,02/19/30 05:53:57 AM,1115.8,1034.8,70.50,,,,
1959,02/19/30 06:23:57 AM,1115.8,1034.8,70.50,,,,
1960,02/19/30 06:53:57 AM,1115.8,1034.8,70.50,,,,
1961,02/19/30 07:23:57 AM,1115.8,1034.8,70.50,,,,
1962,02/19/30 07:53:57 AM,1115.8,1034.8,70.50,,,,
1963,02/19/30 08:23:57 AM,1115.8,1034.8,70.50,,,,
1964,02/19/30 08:53:57 AM,1115.3,1034.8,70.52,,,,
1965,02/19/30 09:23:57 AM,1115.8,1034.8,70.52,,,,
1966,02/19/30 09:53:57 AM,1114.9,1034.8,70.52,,,,
1967,02/19/30 10:23:57 AM,1115.3,1034.8,70.52,,,,
1968,02/19/30 10:53:57 AM,1114.9,1034.8,70.52,,,,
1969,02/19/30 11:23:57 AM,1115.3,1034.8,70.52,,,,
1970,02/19/30 11:53:57 AM,1114.9,1034.8,70.52,,,,
1971,02/19/30 12:23:57 PM,1115.3,1034.3,70.52,,,,
1972,02/19/30 12:53:57 PM,1114.9,1034.3,70.52,,,,
1973,02/19/30 01:23:57 PM,1114.9,1034.3,70.52,,,,
1974,02/19/30 01:53:57 PM,1114.9,1034.3,70.50,,,,
1975,02/19/30 02:23:57 PM,1115.3,1034.3,70.52,,,,
1976,02/19/30 02:53:57 PM,1114.4,1034.3,70.52,,,,
1977,02/19/30 03:23:57 PM,1114.4,1034.3,70.50,,,,
1978,02/19/30 03:53:57 PM,1114.9,1033.7,70.50,,,,
1979,02/19/30 04:23:57 PM,1114.4,1033.7,70.50,,,,
1980,02/19/30 04:53:57 PM,1114.4,1033.7,70.50,,,,
1981,02/19/30 05:23:57 PM,1114.4,1033.7,70.50,,,,
1982,02/19/30 05:53:57 PM,1114.4,1033.7,70.52,,,,
1983,02/19/30 06:23:57 PM,1114.4,1033.7,70.50,,,,
1984,02/19/30 06:53:57 PM,1114.4,1033.7,70.50,,,,
1985,02/19/30 07:23:57 PM,1114.4,1033.7,70.50,,,,
1986,02/19/30 07:53:57 PM,1114.4,1033.7,70.50,,,,
1987,02/19/30 08:23:57 PM,1114.4,1033.7,70.50,,,,
1988,02/19/30 08:53:57 PM,1114.4,1033.7,70.52,,,,
1989,02/19/30 09:23:57 PM,1114.4,1033.7,70.50,,,,
1990,02/19/30 09:53:57 PM,1114.4,1033.7,70.50,,,,
1991,02/19/30 10:23:57 PM,1114.4,1033.7,70.52,,,,
1992,02/19/30 10:53:57 PM,1114.4,1034.3,70.52,,,,
1993,02/19/30 11:23:57 PM,1114.4,1034.3,70.52,,,,
1994,02/19/30 11:53:57 PM,1114.4,1034.3,70.52,,,,
1995,02/20/30 12:23:57 AM,1114.9,1034.3,70.54,,,,
1996,02/20/30 12:53:57 AM,1114.4,1034.3,70.54,,,,
1997,02/20/30 01:23:57 AM,1114.9,1034.3,70.57,,,,
1998,02/20/30 01:53:57 AM,1115.3,1034.3,70.57,,,,
1999,02/20/30 02:23:57 AM,1114.9,1034.3,70.57,,,,
2000,02/20/30 02:53:57 AM,1114.9,1034.8,70.57,,,,
2001,02/20/30 03:23:57 AM,1114.9,1034.3,70.59,,,,
2002,02/20/30 03:53:57 AM,1115.3,1034.8,70.59,,,,
2003,02/20/30 04:23:57 AM,1114.9,1034.8,70.59,,,,
2004,02/20/30 04:53:57 AM,1115.3,1034.8,70.61,,,,
2005,02/20/30 05:23:57 AM,1114.9,1034.8,70.61,,,,
2006,02/20/30 05:53:57 AM,1115.3,1034.8,70.61,,,,
2007,02/20/30 06:23:57 AM,1115.3,1034.8,70.61,,,,
2008,02/20/30 06:53:57 AM,1115.8,1034.8,70.63,,,,
2009,02/20/30 07:23:57 AM,1115.3,1034.8,70.63,,,,
2010,02/20/30 07:53:57 AM,1114.9,1034.8,70.63,,,,
2011,02/20/30 08:23:57 AM,1115.3,1034.8,70.63,,,,
2012,02/20/30 08:53:57 AM,1115.8,1034.8,70.63,,,,
2013,02/20/30 09:23:57 AM,1114.9,1034.8,70.65,,,,
2014,02/20/30 09:53:57 AM,1115.3,1034.8,70.65,,,,
2015,02/20/30 10:23:57 AM,1115.3,1034.8,70.65,,,,
2016,02/20/30 10:53:57 AM,1114.9,1034.8,70.65,,,,
2017,02/20/30 11:23:57 AM,1115.8,1034.8,70.65,,,,
2018,02/20/30 11:53:57 AM,1115.8,1034.8,70.65,,,,
2019,02/20/30 12:23:57 PM,1115.3,1034.8,70.65,,,,
2020,02/20/30 12:53:57 PM,1115.3,1034.8,70.65,,,,
2021,02/20/30 01:23:57 PM,1115.8,1034.3,70.65,,,,
2022,02/20/30 01:53:57 PM,1114.9,1034.8,70.65,,,,
2023,02/20/30 02:23:57 PM,1115.3,1034.3,70.65,,,,
2024,02/20/30 02:53:57 PM,1114.9,1034.8,70.65,,,,
2025,02/20/30 03:23:57 PM,1114.9,1034.3,70.65,,,,
2026,02/20/30 03:53:57 PM,1114.9,1034.3,70.65,,,,
2027,02/20/30 04:23:57 PM,1114.4,1034.3,70.66,,,,
2028,02/20/30 04:53:57 PM,1114.9,1034.3,70.65,,,,
2029,02/20/30 05:23:57 PM,1114.9,1034.3,70.63,,,,
2030,02/20/30 05:53:57 PM,1114.4,1033.7,70.63,,,,
2031,02/20/30 06:23:57 PM,1114.4,1034.3,70.65,,,,
2032,02/20/30 06:53:57 PM,1114.9,1034.3,70.65,,,,
2033,02/20/30 07:23:57 PM,1114.9,1033.7,70.65,,,,
2034,02/20/30 07:53:57 PM,1114.4,1034.3,70.65,,,,
2035,02/20/30 08:23:57 PM,1114.4,1034.3,70.65,,,,
2036,02/20/30 08:53:57 PM,1114.4,1033.7,70.65,,,,
2037,02/20/30 09:23:57 PM,1114.9,1034.3,70.63,,,,
2038,02/20/30 09:53:57 PM,1114.4,1034.3,70.65,,,,
2039,02/20/30 10:23:57 PM,1114.4,1034.3,70.65,,,,
2040,02/20/30 10:53:57 PM,1114.4,1033.7,70.65,,,,
2041,02/20/30 11:23:57 PM,1114.4,1033.7,70.65,,,,
2042,02/20/30 11:53:57 PM,1114.4,1033.7,70.65,,,,
2043,02/21/30 12:23:57 AM,1114.4,1034.3,70.65,,,,
2044,02/21/30 12:53:57 AM,1114.9,1033.7,70.65,,,,
2045,02/21/30 01:23:57 AM,1114.9,1034.3,70.66,,,,
2046,02/21/30 01:53:57 AM,1114.4,1034.3,70.70,,,,
2047,02/21/30 02:23:57 AM,1114.9,1034.3,70.66,,,,
2048,02/21/30 02:53:57 AM,1114.4,1033.7,70.66,,,,
2049,02/21/30 03:23:57 AM,1114.4,1034.3,70.66,,,,
2050,02/21/30 03:53:57 AM,1114.4,1034.3,70.70,,,,
2051,02/21/30 04:23:57 AM,1114.4,1033.7,70.66,,,,
2052,02/21/30 04:53:57 AM,1114.4,1033.7,70.66,,,,
2053,02/21/30 05:23:57 AM,1114.4,1033.7,70.70,,,,
2054,02/21/30 05:53:57 AM,1114.4,1033.7,70.70,,,,
2055,02/21/30 06:23:57 AM,1114.4,1033.7,70.70,,,,
2056,02/21/30 06:53:57 AM,1114.4,1033.7,70.70,,,,
2057,02/21/30 07:23:57 AM,1114.4,1033.7,70.72,,,,
2058,02/21/30 07:53:57 AM,1114.4,1033.7,70.72,,,,
2059,02/21/30 08:23:57 AM,1114.4,1033.7,70.70,,,,
2060,02/21/30 08:53:57 AM,1114.4,1033.7,70.72,,,,
2061,02/21/30 09:23:57 AM,1114.4,1033.7,70.70,,,,
2062,02/21/30 09:53:57 AM,1114.9,1033.7,70.70,,,,
2063,02/21/30 10:23:57 AM,1113.9,1033.7,70.70,,,,
2064,02/21/30 10:53:57 AM,1114.4,1033.7,70.70,,,,
2065,02/21/30 11:23:57 AM,1114.4,1033.7,70.72,,,,
2066,02/21/30 11:53:57 AM,1114.4,1033.7,70.70,,,,
2067,02/21/30 12:23:57 PM,1113.9,1033.7,70.70,,,,
2068,02/21/30 12:53:57 PM,1113.9,1033.7,70.72,,,,
2069,02/21/30 01:23:57 PM,1113.9,1033.7,70.70,,,,
2070,02/21/30 01:53:57 PM,1113.9,1033.7,70.70,,,,
2071,02/21/30 02:23:57 PM,1113.9,1033.7,70.70,,,,
2072,02/21/30 02:53:57 PM,1113.9,1033.1,70.70,,,,
2073,02/21/30 03:23:57 PM,1113.9,1033.1,70.66,,,,
2074,02/21/30 03:53:57 PM,1113.9,1033.1,70.66,,,,
2075,02/21/30 04:23:57 PM,1113.4,1033.1,70.70,,,,
2076,02/21/30 04:53:57 PM,1113.9,1033.1,70.66,,,,
2077,02/21/30 05:23:57 PM,1113.9,1033.1,70.66,,,,
2078,02/21/30 05:53:57 PM,1113.4,1032.6,70.66,,,,
2079,02/21/30 06:23:57 PM,1113.4,1032.0,70.66,,,,
2080,02/21/30 06:53:57 PM,1113.4,1032.6,70.66,,,,
2081,02/21/30 07:23:57 PM,1113.4,1032.6,70.65,,,,
2082,02/21/30 07:53:57 PM,1113.4,1032.0,70.65,,,,
2083,02/21/30 08:23:57 PM,1113.4,1032.0,70.66,,,,
2084,02/21/30 08:53:57 PM,1113.4,1032.6,70.65,,,,
2085,02/21/30 09:23:57 PM,1113.4,1032.6,70.65,,,,
2086,02/21/30 09:53:57 PM,1113.4,1032.6,70.66,,,,
2087,02/21/30 10:23:57 PM,1113.4,1032.6,70.66,,,,
2088,02/21/30 10:53:57 PM,1113.4,1032.0,70.66,,,,
2089,02/21/30 11:23:57 PM,1113.4,1032.6,70.66,,,,
2090,02/21/30 11:53:57 PM,1113.4,1032.0,70.66,,,,
2091,02/22/30 12:23:57 AM,1113.4,1032.0,70.66,,,,
2092,02/22/30 12:53:57 AM,1113.4,1032.6,70.66,,,,
2093,02/22/30 01:23:57 AM,1113.4,1032.0,70.66,,,,
2094,02/22/30 01:53:57 AM,1113.4,1032.0,70.70,,,,
2095,02/22/30 02:23:57 AM,1113.4,1032.0,70.70,,,,
2096,02/22/30 02:53:57 AM,1113.4,1032.0,70.70,,,,
2097,02/22/30 03:23:57 AM,1113.4,1032.0,70.70,,,,
2098,02/22/30 03:53:57 AM,1113.4,1032.0,70.72,,,,
2099,02/22/30 04:23:57 AM,1113.4,1032.6,70.72,,,,
2100,02/22/30 04:53:57 AM,1113.4,1032.6,70.72,,,,
2101,02/22/30 05:23:57 AM,1113.4,1032.6,70.72,,,,
2102,02/22/30 05:53:57 AM,1113.4,1032.6,70.74,,,,
2103,02/22/30 06:23:57 AM,1113.4,1032.6,70.74,,,,
2104,02/22/30 06:53:57 AM,1113.4,1032.6,70.75,,,,
2105,02/22/30 07:23:57 AM,1113.9,1032.6,70.74,,,,
2106,02/22/30 07:53:57 AM,1113.9,1032.6,70.74,,,,
2107,02/22/30 08:23:57 AM,1113.4,1033.1,70.75,,,,
2108,02/22/30 08:53:57 AM,1113.9,1033.1,70.75,,,,
2109,02/22/30 09:23:57 AM,1113.9,1033.1,70.75,,,,
2110,02/22/30 09:53:57 AM,1113.9,1033.1,70.77,,,,
2111,02/22/30 10:23:57 AM,1113.9,1033.1,70.75,,,,
2112,02/22/30 10:53:57 AM,1113.9,1033.1,70.77,,,,
2113,02/22/30 11:23:57 AM,1113.9,1033.1,70.75,,,,
2114,02/22/30 11:53:57 AM,1113.9,1033.1,70.77,,,,
2115,02/22/30 12:23:57 PM,1113.4,1033.7,70.77,,,,
2116,02/22/30 12:53:57 PM,1113.9,1033.1,70.77,,,,
2117,02/22/30 01:23:57 PM,1113.9,1033.1,70.77,,,,
2118,02/22/30 01:53:57 PM,1113.9,1033.7,70.77,,,,
2119,02/22/30 02:23:57 PM,1113.9,1033.7,70.75,,,,
2120,02/22/30 02:53:57 PM,1113.9,1033.7,70.77,,,,
2121,02/22/30 03:23:57 PM,1113.9,1033.7,70.77,,,,
2122,02/22/30 03:53:57 PM,1113.9,1033.7,70.77,,,,
2123,02/22/30 04:23:57 PM,1113.9,1033.7,70.77,,,,
2124,02/22/30 04:53:57 PM,1113.9,1033.7,70.77,,,,
2125,02/22/30 05:23:57 PM,1113.9,1033.1,70.75,,,,
2126,02/22/30 05:53:57 PM,1113.9,1033.7,70.75,,,,
2127,02/22/30 06:23:57 PM,1113.9,1033.7,70.75,,,,
2128,02/22/30 06:53:57 PM,1113.9,1033.7,70.77,,,,
2129,02/22/30 07:23:57 PM,1113.9,1033.7,70.77,,,,
2130,02/22/30 07:53:57 PM,1113.9,1033.1,70.77,,,,
2131,02/22/30 08:23:57 PM,1113.9,1033.7,70.81,,,,
2132,02/22/30 08:53:57 PM,1113.9,1033.7,70.77,,,,
2133,02/22/30 09:23:57 PM,1113.9,1033.7,70.81,,,,
2134,02/22/30 09:53:57 PM,1114.4,1033.7,70.81,,,,
2135,02/22/30 10:23:57 PM,1114.4,1033.7,70.81,,,,
2136,02/22/30 10:53:57 PM,1114.4,1033.7,70.83,,,,
2137,02/22/30 11:23:57 PM,1114.4,1033.7,70.83,,,,
2138,02/22/30 11:53:57 PM,1114.9,1034.3,70.83,,,,
2139,02/23/30 12:23:57 AM,1114.9,1034.3,70.83,,,,
2140,02/23/30 12:53:57 AM,1114.4,1033.7,70.84,,,,
2141,02/23/30 01:23:57 AM,1114.9,1034.3,70.86,,,,
2142,02/23/30 01:53:57 AM,1114.4,1034.3,70.84,,,,
2143,02/23/30 02:23:57 AM,1114.9,1034.3,70.84,,,,
2144,02/23/30 02:53:57 AM,1114.9,1034.3,70.86,,,,
2145,02/23/30 03:23:57 AM,1114.9,1034.3,70.86,,,,
2146,02/23/30 03:53:57 AM,1115.3,1034.8,70.86,,,,
2147,02/23/30 04:23:57 AM,1115.3,1034.3,70.88,,,,
2148,02/23/30 04:53:57 AM,1115.3,1034.3,70.88,,,,
2149,02/23/30 05:23:57 AM,1115.3,1034.3,70.88,,,,
2150,02/23/30 05:53:57 AM,1114.9,1034.3,70.88,,,,
2151,02/23/30 06:23:57 AM,1114.9,1034.3,70.92,,,,
2152,02/23/30 06:53:57 AM,1114.9,1034.3,70.92,,,,
2153,02/23/30 07:23:57 AM,1114.9,1034.3,70.92,,,,
2154,02/23/30 07:53:57 AM,1114.9,1034.3,70.92,,,,
2155,02/23/30 08:23:57 AM,1114.9,1034.3,70.92,,,,
2156,02/23/30 08:53:57 AM,1114.4,1034.3,70.92,,,,
2157,02/23/30 09:23:57 AM,1114.4,1034.3,70.88,,,,
2158,02/23/30 09:53:57 AM,1114.4,1034.3,70.88,,,,
2159,02/23/30 10:23:57 AM,1114.4,1033.7,70.88,,,,
2160,02/23/30 10:53:57 AM,1114.4,1034.3,70.88,,,,
2161,02/23/30 11:23:57 AM,1114.4,1033.7,70.88,,,,
2162,02/23/30 11:53:57 AM,1114.4,1034.3,70.88,,,,
2163,02/23/30 12:23:57 PM,1114.4,1033.7,70.86,,,,
2164,02/23/30 12:53:57 PM,1113.9,1033.7,70.86,,,,
2165,02/23/30 01:23:57 PM,1113.9,1033.7,70.86,,,,
2166,02/23/30 01:53:57 PM,1113.9,1033.7,70.86,,,,
2167,02/23/30 02:23:57 PM,1113.9,1033.7,70.86,,,,
2168,02/23/30 02:53:57 PM,1113.9,1033.1,70.84,,,,
2169,02/23/30 03:23:57 PM,1113.9,1033.7,70.84,,,,
2170,02/23/30 03:53:57 PM,1113.9,1033.1,70.83,,,,
2171,02/23/30 04:23:57 PM,1113.9,1033.1,70.83,,,,
2172,02/23/30 04:53:57 PM,1113.9,1033.1,70.81,,,,
2173,02/23/30 05:23:57 PM,1113.4,1032.6,70.81,,,,
2174,02/23/30 05:53:57 PM,1113.4,1033.1,70.81,,,,
2175,02/23/30 06:23:57 PM,1113.4,1032.6,70.81,,,,
2176,02/23/30 06:53:57 PM,1113.4,1032.6,70.77,,,,
2177,02/23/30 07:23:57 PM,1113.4,1032.6,70.77,,,,
2178,02/23/30 07:53:57 PM,1113.4,1032.6,70.77,,,,
2179,02/23/30 08:23:57 PM,1113.0,1032.0,70.77,,,,
2180,02/23/30 08:53:57 PM,1113.4,1032.0,70.77,,,,
2181,02/23/30 09:23:57 PM,1112.5,1032.0,70.75,,,,
2182,02/23/30 09:53:57 PM,1112.5,1032.0,70.75,,,,
2183,02/23/30 10:23:57 PM,1112.5,1031.4,70.75,,,,
2184,02/23/30 10:53:57 PM,1112.0,1032.0,70.75,,,,
2185,02/23/30 11:23:57 PM,1112.0,1031.4,70.75,,,,
2186,02/23/30 11:53:57 PM,1112.0,1031.4,70.77,,,,
2187,02/24/30 12:23:57 AM,1112.0,1032.0,70.75,,,,
2188,02/24/30 12:53:57 AM,1112.5,1032.0,70.77,,,,
2189,02/24/30 01:23:57 AM,1112.5,1032.0,70.75,,,,
2190,02/24/30 01:53:57 AM,1112.5,1032.0,70.77,,,,
2191,02/24/30 02:23:57 AM,1112.5,1032.0,70.77,,,,
2192,02/24/30 02:53:57 AM,1112.5,1032.0,70.77,,,,
2193,02/24/30 03:23:57 AM,1112.5,1032.0,70.77,,,,
2194,02/24/30 03:53:57 AM,1112.5,1032.0,70.81,,,,
2195,02/24/30 04:23:57 AM,1112.5,1032.0,70.77,,,,
2196,02/24/30 04:53:57 AM,1113.0,1032.0,70.77,,,,
2197,02/24/30 05:23:57 AM,1112.5,1032.0,70.77,,,,
2198,02/24/30 05:53:57 AM,1112.5,1032.0,70.77,,,,
2199,02/24/30 06:23:57 AM,1112.5,1032.0,70.81,,,,
2200,02/24/30 06:53:57 AM,1112.5,1032.0,70.81,,,,
2201,02/24/30 07:23:57 AM,1113.0,1032.0,70.81,,,,
2202,02/24/30 07:53:57 AM,1112.5,1032.0,70.81,,,,
2203,02/24/30 08:23:57 AM,1112.5,1032.0,70.81,,,,
2204,02/24/30 08:53:57 AM,1112.5,1032.0,70.81,,,,
2205,02/24/30 09:23:57 AM,1112.5,1032.0,70.81,,,,
2206,02/24/30 09:53:57 AM,1112.0,1032.0,70.81,,,,
2207,02/24/30 10:23:57 AM,1112.5,1032.0,70.81,,,,
2208,02/24/30 10:53:57 AM,1112.0,1031.4,70.77,,,,
2209,02/24/30 11:23:57 AM,1112.0,1031.4,70.77,,,,
2210,02/24/30 11:53:57 AM,1112.0,1031.4,70.77,,,,
2211,02/24/30 12:23:57 PM,1112.0,1031.4,70.81,,,,
2212,02/24/30 12:53:57 PM,1112.0,1031.4,70.77,,,,
2213,02/24/30 01:23:57 PM,1112.0,1031.4,70.77,,,,
2214,02/24/30 01:53:57 PM,1112.0,1031.4,70.77,,,,
2215,02/24/30 02:23:57 PM,1112.0,1031.4,70.75,,,,
2216,02/24/30 02:53:57 PM,1111.5,1030.9,70.77,,,,
2217,02/24/30 03:23:57 PM,1111.5,1030.3,70.75,,,,
2218,02/24/30 03:53:57 PM,1111.5,1030.9,70.75,,,,
2219,02/24/30 04:23:57 PM,1111.5,1030.3,70.75,,,,
2220,02/24/30 04:53:57 PM,1111.5,1030.3,70.75,,,,
2221,02/24/30 05:23:57 PM,1111.5,1030.3,70.75,,,,
2222,02/24/30 05:53:57 PM,1111.1,1030.3,70.74,,,,
2223,02/24/30 06:23:57 PM,1111.1,1029.7,70.74,,,,
2224,02/24/30 06:53:57 PM,1111.1,1030.3,70.74,,,,
2225,02/24/30 07:23:57 PM,1111.1,1029.7,70.72,,,,
2226,02/24/30 07:53:57 PM,1111.1,1030.3,70.74,,,,
2227,02/24/30 08:23:57 PM,1111.1,1030.3,70.72,,,,
2228,02/24/30 08:53:57 PM,1111.1,1029.7,70.72,,,,
2229,02/24/30 09:23:57 PM,1111.1,1029.7,70.72,,,,
2230,02/24/30 09:53:57 PM,1111.1,1029.7,70.72,,,,
2231,02/24/30 10:23:57 PM,1111.1,1029.7,70.72,,,,
2232,02/24/30 10:53:57 PM,1111.1,1030.3,70.72,,,,
2233,02/24/30 11:23:57 PM,1111.1,1030.3,70.72,,,,
2234,02/24/30 11:53:57 PM,1111.1,1030.3,70.72,,,,
2235,02/25/30 12:23:57 AM,1111.1,1030.3,70.74,,,,
2236,02/25/30 12:53:57 AM,1111.1,1030.3,70.74,,,,
2237,02/25/30 01:23:57 AM,1111.1,1029.7,70.74,,,,
2238,02/25/30 01:53:57 AM,1111.1,1029.7,70.74,,,,
2239,02/25/30 02:23:57 AM,1110.6,1029.7,70.74,,,,
2240,02/25/30 02:53:57 AM,1111.1,1029.7,70.74,,,,
2241,02/25/30 03:23:57 AM,1111.1,1029.7,70.75,,,,
2242,02/25/30 03:53:57 AM,1111.1,1029.7,70.74,,,,
2243,02/25/30 04:23:57 AM,1111.1,1030.3,70.75,,,,
2244,02/25/30 04:53:57 AM,1111.1,1030.3,70.75,,,,
2245,02/25/30 05:23:57 AM,1111.1,1030.3,70.75,,,,
2246,02/25/30 05:53:57 AM,1111.1,1029.7,70.75,,,,
2247,02/25/30 06:23:57 AM,1111.1,1029.7,70.75,,,,
2248,02/25/30 06:53:57 AM,1111.1,1030.3,70.75,,,,
2249,02/25/30 07:23:57 AM,1110.6,1029.7,70.77,,,,
2250,02/25/30 07:53:57 AM,1111.1,1030.3,70.77,,,,
2251,02/25/30 08:23:57 AM,1111.1,1030.3,70.77,,,,
2252,02/25/30 08:53:57 AM,1111.1,1030.3,70.77,,,,
2253,02/25/30 09:23:57 AM,1111.1,1029.7,70.75,,,,
2254,02/25/30 09:53:57 AM,1111.1,1029.7,70.77,,,,
2255,02/25/30 10:23:57 AM,1111.1,1030.3,70.75,,,,
2256,02/25/30 10:53:57 AM,1111.1,1029.7,70.75,,,,
2257,02/25/30 11:23:57 AM,1110.6,1029.7,70.75,,,,
2258,02/25/30 11:53:57 AM,1110.6,1029.7,70.75,,,,
2259,02/25/30 12:23:57 PM,1110.6,1029.7,70.75,,,,
2260,02/25/30 12:53:57 PM,1110.1,1029.2,70.75,,,,
2261,02/25/30 01:23:57 PM,1110.6,1029.2,70.74,,,,
2262,02/25/30 01:53:57 PM,1110.1,1029.2,70.74,,,,
2263,02/25/30 02:23:57 PM,1109.6,1029.2,70.72,,,,
2264,02/25/30 02:53:57 PM,1110.6,1029.2,70.72,,,,
2265,02/25/30 03:23:57 PM,1109.6,1028.6,70.70,,,,
2266,02/25/30 03:53:57 PM,1109.6,1028.6,70.70,,,,
2267,02/25/30 04:23:57 PM,1109.6,1028.0,70.66,,,,
2268,02/25/30 04:53:57 PM,1109.6,1028.0,70.66,,,,
2269,02/25/30 05:23:57 PM,1108.7,1027.5,70.65,,,,
2270,02/25/30 05:53:57 PM,1108.7,1027.5,70.65,,,,
2271,02/25/30 06:23:57 PM,1108.7,1027.5,70.63,,,,
2272,02/25/30 06:53:57 PM,1108.7,1027.5,70.63,,,,
2273,02/25/30 07:23:57 PM,1108.7,1026.9,70.61,,,,
2274,02/25/30 07:53:57 PM,1108.2,1026.9,70.61,,,,
2275,02/25/30 08:23:57 PM,1107.8,1026.9,70.61,,,,
2276,02/25/30 08:53:57 PM,1107.8,1026.9,70.59,,,,
2277,02/25/30 09:23:57 PM,1107.8,1026.9,70.59,,,,
2278,02/25/30 09:53:57 PM,1107.3,1026.3,70.57,,,,
2279,02/25/30 10:23:57 PM,1107.3,1025.8,70.57,,,,
2280,02/25/30 10:53:57 PM,1107.3,1026.3,70.54,,,,
2281,02/25/30 11:23:57 PM,1107.3,1025.8,70.54,,,,
2282,02/25/30 11:53:57 PM,1107.3,1025.8,70.54,,,,
2283,02/26/30 12:23:57 AM,1107.3,1025.8,70.52,,,,
