Date_IV	File Name	Comments	soilp_c_IV	soilp_m_IV	soilp_t_IV	Exp_Flux	Exp_Flux[2]	
2020-02-21 13:50:52	8	8-2	0	0	7.4	1.80322	-0.279454	
2020-02-21 13:52:17	8	8-2	0.025	0.086	7.3	1.87756	-0.239433	
2020-02-21 11:39:46	80	6-7	0	0	6.6	1.07598	-0.993906	
2020-02-21 11:41:12	80	6-7	0	0.003	6.6	0.775229	-1.16133	
2020-02-21 11:19:19	9	6-8	0	0	6.7	1.17658	-0.32995	
2020-02-21 11:20:44	9	6-8	0	0	6.7	1.42539	-0.428583	
2020-02-21 12:56:40	93	7-3	0	0	8.2	1.03219	0.02599	
2020-02-21 12:58:05	93	7-3	0	0	8	1.22949	0.0540275	
2020-02-21 13:16:49	94	7-2	0.009	0.01	10.7	1.54899	-0.563718	
2020-02-21 13:18:15	94	7-2	0.013	0.078	10.4	1.87624	-1.352	
2020-02-21 13:54:29	95	7-1	0.02	0.124	7.2	1.4295	-1.04001	
2020-02-21 13:55:55	95	7-1	0.02	0.126	7.3	1.71337	-1.20737	
2020-02-21 13:40:37	96	7-9	0	0	8.9	0.696459	0.00156672	
2020-02-21 13:42:02	96	7-9	0.0146	0.1112	8.54	1.10459	0.0374733	
2020-02-21 11:22:46	97	6-7	0	0	6.6	0.607647	-0.305966	
2020-02-21 11:24:12	97	6-7	0.017	0.116	6.5	0.706248	-0.426547	
2020-02-21 11:05:07	99	7-0	0	0.0046	6.2	0.784804	-0.1194	
2020-02-21 11:06:32	99	7-0	0	0	6.3	1.20167	-0.327297	
