Item#	Date_IV	Obs#	Port#	Exp_Flux	File Name	Exp_Flux[2]	soilp_t_IV	soilp_m_IV	
* 1	2019-12-19 11:36:08	1		1.36412	115	-1.50714	13.4	0	
* 2	2019-12-19 11:37:33	2		1.01557	115	-1.81316	12.7	0.206	
* 4	2019-12-19 11:40:57	2		1.11064	113	-0.858333	10.1	0.063	
* 5	2019-12-19 11:42:54	1		0.340266	114	-0.593402	9	0.035	
* 6	2019-12-19 11:44:20	2		0.614467	114	-0.813473	8.5	0.02	
* 9	2019-12-19 11:51:32	1		1.10866	116	-0.791764	6.5	0	
* 10	2019-12-19 11:52:58	2		1.31381	116	-0.977041	6.2	0	
* 11	2019-12-19 11:55:09	1		2.02376	112	-2.47883	6.1	0	
* 13	2019-12-19 11:58:25	1		0.894668	109	-1.31052	6.1	0	
* 15	2019-12-19 12:02:04	1		1.71562	111	-2.7836	5.7	0	
* 16	2019-12-19 12:03:30	2		1.55715	111	-2.43523	5.5	0	
* 17	2019-12-19 12:06:03	1		4.69011	6	-0.78376	5.1	0.005	
* 19	2019-12-19 12:09:34	1		0.615995	93	-0.00375399	5.6	0	
* 20	2019-12-19 12:10:59	2		0.786204	93	0.0189183	5.5	0	
* 21	2019-12-19 12:12:59	1		0.66284	5	-0.202268	5.3	0	
* 22	2019-12-19 12:14:24	2		0.846602	5	-0.295112	5.3	0	
* 23	2019-12-19 12:16:26	1		1.85919	76	-0.447319	5.4	0	
* 24	2019-12-19 12:17:52	2		1.13477	76	-0.379463	5.42667	0	
* 25	2019-12-19 12:19:50	1		1.07094	36	-0.21294	5.48	0	
* 26	2019-12-19 12:21:16	2		1.51171	36	-0.0569193	5.8	0	
* 27	2019-12-19 12:23:14	1		0.604417	16	-0.160067	6.3	0	
* 28	2019-12-19 12:24:39	2		0.447017	16	-0.213925	6.4	0.002	
* 29	2019-12-19 12:26:29	1		0.824974	74	-0.110619	6.6	0	
* 30	2019-12-19 12:27:54	2		0.878771	74	-0.114183	7.1	0	
* 31	2019-12-19 12:30:22	1		0.523584	94	-0.0759252	7.4	0	
* 32	2019-12-19 12:31:47	2		0.782771	94	-0.130547	7.5	0	
* 33	2019-12-19 12:33:51	1		1.76419	14	-0.25712	7.5	0	
* 35	2019-12-19 12:37:31	1		2.24695	35	-0.116776	7.1	0	
* 36	2019-12-19 12:38:57	2		2.40745	35	-0.183524	7.1	0.004	
* 37	2019-12-19 12:40:54	1		0.351985	13	-0.145774	7	0	
* 38	2019-12-19 12:42:20	2		0.514849	13	-0.167242	6.9	0	
* 39	2019-12-19 12:44:18	1		0.842948	7	-0.182993	6.7	0	
* 40	2019-12-19 12:45:44	2		0.845444	7	-0.218793	6.6	0	
* 41	2019-12-19 12:47:55	1		1.03487	73	-1.60599	6.5	0	
* 42	2019-12-19 12:49:21	2		1.35981	73	-0.200974	6.5	0	
* 43	2019-12-19 12:51:22	1		0.592256	15	-0.00453757	6.6	0	
* 44	2019-12-19 12:52:47	2		0.558371	15	-0.132427	6.36	0	
* 45	2019-12-19 12:55:02	1		1.36576	96	-0.00684087	7.1	0	
* 46	2019-12-19 12:56:27	2		1.45484	96	-0.0915362	6.9	0	
* 47	2019-12-19 12:58:22	1		0.829555	34	-0.257788	6.6	0	
* 48	2019-12-19 12:59:47	2		0.988381	34	-0.294102	6.38	0	
* 49	2019-12-19 13:02:30	1		2.69717	75	-9.80745	5.9	0	
* 50	2019-12-19 13:03:56	2		2.93454	75	0.101738	5.8	0	
* 51	2019-12-19 13:06:29	1		2.15941	8	-0.583202	5.8	0	
* 52	2019-12-19 13:07:55	2		1.71633	8	-0.208815	5.7	0	
* 53	2019-12-19 13:10:01	1		1.35985	95	-0.933211	5.7	0	
* 54	2019-12-19 13:11:27	2		1.36292	95	-1.16514	5.7	0	
* 55	2019-12-19 13:13:43	1		1.14785	33	-0.642215	5.7	0	
* 56	2019-12-19 13:15:08	2		1.21899	33	-0.557547	5.6	0	
* 57	2019-12-19 13:47:28	1		0.758764	27	-0.205361	5.13333	0.002	
* 58	2019-12-19 13:48:54	2		0.627411	27	-0.458468	5.5	0.002	
* 59	2019-12-19 13:50:54	1		1.35074	97	-0.138338	5.5	0.002	
* 60	2019-12-19 13:52:20	2		1.518	97	-0.13461	5.4	0.002	
* 61	2019-12-19 13:54:26	1		0.774024	22	-0.0961311	5.12727	0.00509091	
* 62	2019-12-19 13:55:51	2		0.773778	22	-0.1073	4.9	0	
* 63	2019-12-19 13:57:42	1		1.20412	10	-0.12704	4.9	0	
* 64	2019-12-19 13:59:07	2		0.740743	10	-0.215163	4.9	0.002	
* 65	2019-12-19 14:01:01	1		0.956206	26	-0.178457	5	0	
* 66	2019-12-19 14:02:27	2		0.842754	26	-0.0931979	4.96	0	
* 67	2019-12-19 14:04:23	1		1.45228	100	-0.0865011	5.18636	0	
* 68	2019-12-19 14:05:49	2		0	100	0	5.3	0	
* 69	2019-12-19 14:07:33	1		0.739821	12	-0.00249371	5.3	0.002	
* 70	2019-12-19 14:08:58	2		0.556998	12	-0.170025	5.2	0.002	
* 71	2019-12-19 14:10:53	1		2.11529	78	-0.0687238	5.1	0	
* 72	2019-12-19 14:12:19	2		0	78	0	5	0	
* 75	2019-12-19 14:16:58	1		0.983641	99	-0.0276634	5	0	
* 76	2019-12-19 14:18:24	2		1.21563	99	-0.0947074	4.88	0	
* 77	2019-12-19 14:20:18	1		1.49931	9	-0.708946	5	0	
* 78	2019-12-19 14:21:43	2		1.39909	9	-0.240866	5	0	
* 79	2019-12-19 14:23:23	1		0.780022	79	-0.336507	5	0	
* 80	2019-12-19 14:24:49	2		0.90603	79	-0.400019	5	0	
* 81	2019-12-19 14:26:36	1		0.736077	25	-0.265281	5.1	0	
* 82	2019-12-19 14:28:02	2		0.986044	25	-0.382822	5.2	0	
* 83	2019-12-19 14:30:30	1		1.35875	97	-0.584581	5.3	0	
* 84	2019-12-19 14:31:55	2		0	97	0	5.1	0	
* 85	2019-12-19 14:33:40	1		1.1586	77	-0.616842	5	0	
* 89	2019-12-19 14:40:02	1		1.38873	23	-0.318008	4.7	0	
* 90	2019-12-19 14:41:28	2		0	23	0	4.7	0	
* 91	2019-12-19 14:43:16	1		1.1358	80	-1.52842	4.7	0	
* 92	2019-12-19 14:44:41	2		0.89767	80	-1.24159	4.6	0	
* 93	2019-12-19 14:46:26	1		1.18418	28	-0.595413	4.64	0	
* 94	2019-12-19 14:47:52	2		1.00104	28	-0.586322	4.5	0	
* 96	2019-12-19 14:52:18	1		1.11668	21	-0.623928	4.3	0	
* 98	2019-12-19 14:56:03	1		2.07341	11	-0.268732	4.2	0	
* 99	2019-12-19 14:57:28	2		1.44202	11	-0.169189	4.2	0	
* 100	2019-12-19 14:59:32	1		2.99193	24	-0.582937	4.3	0	
* 101	2019-12-19 15:00:59	2		2.3845	24	-0.689059	4.3	0	
* 102	2019-12-19 15:03:09	1		1.23279	119	-1.80669	4.3	0	
* 103	2019-12-19 15:04:34	2		1.1548	119	-2.18339	4.1	0	
* 104	2019-12-19 15:06:27	1		1.46872	120	-1.94208	4	0	
* 105	2019-12-19 15:07:53	2		1.16249	120	-1.64946	3.9	0	
* 106	2019-12-19 15:09:42	1		1.03611	117	-1.44169	3.8	0	
* 107	2019-12-19 15:11:07	2		1.00434	117	-1.3793	3.7	0	
* 108	2019-12-19 15:12:53	1		1.2568	118	-1.3403	3.6	0	
* 112	2019-12-19 15:19:08	1		1.52432	121	-1.05891	3	0	
* 113	2019-12-19 15:20:34	2		1.35631	121	-1.2546	2.9	0	
* 114	2019-12-19 15:22:32	1		1.02005	124	-1.70361	2.9	0	
* 115	2019-12-19 15:23:58	2		0.990687	124	-1.94959	2.9	0	
* 116	2019-12-19 15:25:51	1		1.82079	122	-3.20648	3	0	
* 117	2019-12-19 15:27:17	2		0.918785	122	-2.62181	2.9	0	
* 118	2019-12-19 15:29:12	1		1.28675	123	-1.79734	2.9	0	
* 119	2019-12-19 15:30:38	2		1.2862	123	-1.84479	2.9	0	
