Item#	Date_IV	Obs#	Port#	Exp_Flux	File Name	Exp_Flux[2]	soilp_t_IV	soilp_m_IV	
* 31	2020-02-20 14:26:24	1		0.650045	103	-0.476698	4.5	0	
* 32	2020-02-20 14:27:50	2		0	103	0	4.6	0	
* 33	2020-02-20 14:31:20	1		0.848742	40	-0.698188	4.6	0	
* 34	2020-02-20 14:32:45	2		1.02351	40	-0.76093	4.6	0	
* 35	2020-02-20 14:34:36	1		0.32676	84	-0.546883	4.6	0	
* 36	2020-02-20 14:36:01	2		0.58528	84	-0.835316	4.7	0	
* 37	2020-02-20 14:38:07	1		0.561528	68	-0.438498	4.7	0	
* 38	2020-02-20 14:39:32	2		0.641422	68	-0.49581	4.8	0	
* 39	2020-02-20 14:42:10	1		0.425364	106	-0.213907	4.7	0	
* 40	2020-02-20 14:43:36	2		0.680568	106	-0.339861	4.8	0	
* 41	2020-02-20 14:45:31	1		0.664574	44	-0.679936	4.8	0	
* 42	2020-02-20 14:46:57	2		0.614518	44	-0.648157	4.7	0	
* 43	2020-02-20 14:49:16	1		0.924475	56	-1.044	4.6	0	
* 44	2020-02-20 14:50:41	2		0.790989	56	-1.03133	4.6	0	
* 45	2020-02-20 14:53:03	1		2.71827	54	-5.72565	4.4	0	
* 46	2020-02-20 14:54:29	2		2.05513	54	-3.16481	4.4	0	
* 47	2020-02-20 14:56:25	1		0.394071	108	-0.247118	4.3	0	
* 48	2020-02-20 14:57:51	2		0.634279	108	-0.358442	4.3	0	
* 49	2020-02-20 14:59:54	1		1.03011	53	-0.600153	4.4	0	
* 50	2020-02-20 15:01:19	2		1.39267	53	-0.8333	4.4	0	
* 51	2020-02-20 15:03:16	1		0.333566	42	-0.570454	4.4	0	
* 52	2020-02-20 15:04:42	2		0.55823	42	-0.699798	4.4	0	
* 53	2020-02-20 15:06:52	1		0.546138	86	-0.414555	4.5	0	
* 54	2020-02-20 15:08:18	2		0.474414	86	-0.657912	4.5	0	
* 55	2020-02-20 15:10:31	1		0.604444	88	-0.38918	4.5	0	
* 56	2020-02-20 15:11:57	2		0.833717	88	-0.462764	4.5	0	
* 57	2020-02-20 15:13:53	1		0.949274	57	-0.356776	4.5	0	
* 58	2020-02-20 15:15:19	2		1.03512	57	-0.474595	4.5	0	
* 59	2020-02-20 15:17:16	1		0.292654	55	-0.406902	4.5	0	
* 60	2020-02-20 15:18:41	2		0.355867	55	-0.410203	4.4	0	
* 61	2020-02-20 15:20:57	1		0.850328	105	-0.623384	4.42	0	
* 62	2020-02-20 15:22:23	2		0.900687	105	-0.761128	4.3	0	
* 63	2020-02-20 15:24:32	1		0.467168	43	-0.522211	4.3	0	
* 64	2020-02-20 15:25:57	2		0.463617	43	-0.604842	4.3	0	
* 65	2020-02-20 15:28:08	1		0.654734	58	-0.390915	4.3	0	
* 66	2020-02-20 15:29:34	2		0.799022	58	-0.412458	4.3	0	
* 67	2020-02-20 15:31:38	1		0.595195	85	-0.581866	4.4	0	
* 68	2020-02-20 15:33:03	2		0.703987	85	-7.97309	4.4	0	
* 69	2020-02-20 15:35:27	1		0.732427	60	-0.757488	4.3	0	
* 70	2020-02-20 15:36:52	2		0.735821	60	-0.826519	4.3	0	
* 71	2020-02-20 15:39:09	1		0.583634	59	-0.425311	4.2	0	
* 72	2020-02-20 15:40:35	2		0.808567	59	-0.461389	4.2	0	
* 73	2020-02-20 15:42:49	1		0.557792	107	-0.274229	4.2	0	
* 74	2020-02-20 15:44:14	2		0.611695	107	-0.334814	4.2	0	
* 75	2020-02-20 15:46:10	1		1.83085	41	-1.02473	4.3	0	
* 76	2020-02-20 15:47:36	2		1.26237	41	-0.839689	4.3	0	
* 77	2020-02-20 15:49:43	1		0.75307	87	-0.489976	4.3	0	
* 78	2020-02-20 15:51:09	2		0.914298	87	-0.518089	4.2	0	
