Date_IV	File Name	Comments	soilp_c_IV	soilp_m_IV	soilp_t_IV	Exp_Flux	Exp_Flux[2]	
2020-01-30 16:57:21	46	5-7	0	0	4.1	0.900927	-0.988812	
2020-01-30 16:13:40	47	5-9	0	0	6.6	0.314743	-0.176591	
2020-01-30 16:15:05	47	5-9	0	0	6.2	0.388447	-0.234494	
2020-01-30 16:22:17	48	5-8	0	0	5.4	0.626539	-0.34546	
2020-01-30 16:23:43	48	5-8	0	0	5.3	0.709871	-0.362096	
2020-02-20 12:22:44	49	6-6	0	0	5.1	3.02121	-0.00637156	
2020-02-20 12:24:10	49	6-6	0	0	5.3	1.91808	-0.0322409	
2020-02-20 10:59:55	50	7-3	0	0.005	8.6	1.41873	-1.80081	
2020-02-20 11:01:20	50	7-3	0	0.007	8.3	1.12258	-0.0702675	
2020-02-20 12:35:58	51	7-0	0	0	4.9	0.475097	-0.612078	
2020-02-20 12:37:23	51	7-0	0	0	4.9	0.382148	-0.119043	
2020-02-20 11:10:26	52	6-3	0	-0.000818182	6.52727	0.4211	-0.070812	
2020-02-20 11:11:52	52	6-3	0	0.001	6.3	0.379347	-2.37857	
2020-01-31 12:00:13	53	5-7	0	0	6.42	1.04446	-0.669576	
2020-01-31 12:01:38	53	5-7	0	0	6.3	1.25622	-0.827623	
2020-01-31 11:54:44	54	5-6	0	0	6.4	1.13091	-1.90658	
2020-01-31 11:56:10	54	5-6	0	0	6.4	1.23473	-2.04711	
2020-01-31 12:16:01	55	5-6	0	0	6.1	0.486476	-0.555754	
2020-01-31 12:17:27	55	5-6	0	0	6	0.658197	-0.60515	
2020-01-31 11:49:58	56	5-6	0	0.018	6.6	0.403239	-0.87648	
2020-01-31 11:51:23	56	5-6	0	0.017	6.3	0.793066	-1.04434	
2020-01-31 11:33:26	57	5-8	0.001	0.06	9.3	0.714666	-0.324571	
2020-01-31 11:34:51	57	5-8	0.001	0.049	9.1	0.706438	-0.310163	
2020-01-31 12:25:52	58	6-1	0	0	6.2	0.46966	-0.366513	
2020-01-31 12:27:18	58	6-1	0	0	6.18	0.703704	-0.458865	
2020-01-31 12:40:45	59	5-6	0	0	6.2	4.9698	-1.12748	
2020-01-31 12:42:11	59	5-6	0	0	6.2	0.804637	-3.21709	
2020-01-31 12:34:47	60	5-8	0	0	6.4	1.66966	-1.2462	
2020-01-31 12:36:13	60	5-8	0	0	6.32	1.26099	-1.11393	
2020-02-20 12:32:38	61	6-5	0	0	5.1	0.956643	-0.623008	
2020-02-20 12:34:03	61	6-5	0	0	5	1.1312	-0.779594	
2020-02-20 12:01:04	62	6-5	0	0	5.4	0.878036	-0.0678794	
2020-02-20 12:02:30	62	6-5	0	0	5.3	0.630124	-0.410213	
2020-02-20 11:45:52	63	6-5	0	0	5.3	0.533977	-0.108692	
2020-02-20 11:47:18	63	6-5	0	0	5.3	0.521406	-0.234744	
2020-02-20 11:17:32	64	6-8	0	0	5.97333	0.510971	-0.0880112	
2020-02-20 11:18:57	64	6-8	0	0	5.8	1.45149	-0.331753	
2020-01-30 16:48:35	65	5-7	0	0	4.5	0.413361	-0.324349	
2020-01-30 16:50:01	65	5-7	0	0	4.4	0.437812	-0.327984	
2020-01-30 16:35:33	66	5-9	0	0	4.7	0.35481	-0.319928	
2020-01-30 16:36:58	66	5-9	0	0	4.8	0.411192	-0.335656	
2020-01-30 16:44:33	67	5-8	0	0	4.7	0.354451	-0.359581	
2020-01-30 16:45:58	67	5-8	0	0	4.6	0.373198	-0.49524	
2020-01-30 17:07:29	68	6-0	0	0	4.3	0.50369	-0.731517	
2020-01-30 17:08:55	68	6-0	0	0	4.3	0.781832	-0.936944	
2020-02-20 11:57:32	69	7-3	0	0	5.14091	2.57798	-0.0936662	
2020-02-20 11:58:58	69	7-3	0	0	5.3	1.49652	-0.317534	
2020-02-20 12:19:25	70	6-7	0	0	5	1.42716	-0.132294	
2020-02-20 12:20:50	70	6-7	0	0	5	1.20695	-0.100885	
2020-02-20 11:49:25	71	6-3	0	0	5.3	1.65238	0.609114	
2020-02-20 11:50:51	71	6-3	0.044	0.194	5.2	1.75693	0.532292	
2020-02-20 11:28:07	72	6-5	0	0	5.1	0.412674	-0.0190929	
2020-02-20 11:29:32	72	6-5	0	0	5.04091	0.718243	-0.0577052	
2020-01-30 16:10:01	81	5-7	0	0	7.1	0.910255	-0.660549	
2020-01-30 16:11:26	81	5-7	0	0	6.9	0.646003	-0.586407	
2020-01-30 16:26:39	82	5-9	0	0	5.2	0.633475	-0.649536	
2020-01-30 16:28:05	82	5-9	0	0	5.1	0.638314	-0.698728	
2020-01-30 16:40:31	83	5-8	0	0	4.8	0.684982	-0.329749	
2020-01-30 16:41:56	83	5-8	0	0	4.7	0.496585	-0.322047	
2020-01-30 17:03:53	84	6-1	0	0	4.2	0.90623	-0.888623	
2020-01-30 17:05:18	84	6-1	0	0	4.2	0.740104	-0.888809	
2020-01-31 12:30:01	85	6-1	0	0	6.3	0.714787	-0.77993	
2020-01-31 12:31:27	85	6-1	0	0	6.3	0.886374	-0.963507	
2020-01-31 12:09:44	86	5-6	0	0	6.1	0.530816	-0.415392	
2020-01-31 12:11:09	86	5-6	0	0	6.1	0.584948	-0.435839	
2020-01-31 12:50:02	87	5-7	0	0	6.4	0.724076	-0.705968	
2020-01-31 12:51:27	87	5-7	0	0	6.5	0.855773	-0.761369	
2020-01-31 11:38:26	88	5-8	0	0.035	8.1	0.297162	-0.295669	
2020-01-31 11:39:52	88	5-8	0.034	0.188	7.8	0.376182	-0.366819	
2020-02-20 12:29:22	89	5-8	0	0	5.3	1.52042	-0.0496406	
2020-02-20 12:30:47	89	5-8	0	0	5.2	1.80725	-0.0557155	
2020-02-20 11:14:04	90	7-1	0	0	6.2	0.670845	0.0189131	
2020-02-20 11:15:30	90	7-1	0	0	6.1	0.960959	0.00335232	
2020-02-20 11:21:00	91	6-9	0	0	5.7	3.14544	1.45981	
2020-02-20 11:22:26	91	6-9	0	0	5.5	0.965689	0.138815	
2020-02-20 11:38:54	92	6-8	0	0	5.3	0.975635	-0.156629	
2020-02-20 11:40:20	92	6-8	0	0	5.3	1.25469	-0.239826	
