Date_IV	File Name	Comments	soilp_c_IV	soilp_m_IV	soilp_t_IV	Exp_Flux	Exp_Flux[2]	
2019-11-20 12:06:41	23	10-5	0	0.008	13.8	4.2029	-0.547911	
2019-11-20 12:10:56	80	10-4	0	0	13.8	2.80414	-1.58716	
2019-11-20 12:12:21	80	10-4	0	0.002	13.7	1.77008	-1.53795	
2019-11-20 12:16:35	28	10-4	0	-0.003	13.52	2.29381	-0.836894	
2019-11-20 12:18:01	28	10-4	0	0.015	13.4	1.74503	-0.650364	
2019-11-20 12:20:19	21	10-8	0	0	13.4	1.73093	-0.710672	
2019-11-20 12:21:44	21	10-8	0	0.029	13.3	1.9514	-0.51814	
2019-11-20 12:25:56	117	9-6	0	0	13.1	2.00602	-1.54163	
2019-11-20 12:27:22	117	9-6	0.017	0.109	13	2.36074	-1.8643	
2019-11-20 12:29:32	120	9-5	0	0	12.7	1.86274	-1.47346	
2019-11-20 12:30:58	120	9-5	0	0.006	12.7	2.57987	-1.85241	
2019-11-20 12:34:47	119	9-7	0	0.004	12.7	2.55607	-3.40107	
2019-11-20 12:36:13	119	9-7	0	0.004	12.6	4.20121	-3.05995	
2019-11-20 12:38:21	118	9-3	0	0	12.4	1.90874	-1.62265	
2019-11-20 12:39:47	118	9-3	0	0.015	12.4	1.52837	-1.44278	
2019-11-20 12:42:37	123	9-7	0	-0.0028	12.4	6.03902	-3.90597	
2019-11-20 12:44:03	123	9-7	0	0.007	12.4	2.76067	-3.21536	
2019-11-20 12:46:36	122	9-4	0	-0.002	12.4	2.58447	-4.06345	
2019-11-20 12:48:02	122	9-4	0	0.008	12.4	2.09976	-3.35215	
2019-11-20 12:50:40	124	9-7	0	0.0088	12.4	3.47483	-2.18963	
2019-11-20 12:52:06	124	9-7	0	0.006	12.4	1.97844	-2.10652	
2019-11-20 12:54:31	121	9-6	0	0	12.4	4.79735	-1.4596	
2019-11-20 12:55:57	121	9-6	0	0	12.4	3.14047	-1.16756	
2019-11-20 14:16:28	6	12-8	0.002	0.032	15.2	5.27599	-0.452925	
2019-11-20 14:17:54	6	12-8	0.002	0.03	15.2	4.17775	-0.403977	
2019-11-20 14:20:57	93	11-2	-0.000454545	-0.0184091	15.1545	1.91568	0.192598	
2019-11-20 14:22:22	93	11-2	0.003	0.093	15.2	2.6345	-0.253303	
2019-11-20 14:24:36	5	11-6	0.015	0.048	15	4.93477	-0.417493	
2019-11-20 14:26:01	5	11-6	0.004	0.067	15.0136	3.79351	-6.59739	
2019-11-20 14:28:49	76	11-2	0	0	14.9	1.9697	-0.345432	
2019-11-20 14:30:15	76	11-2	0.002	0.116	14.7	2.12428	-0.394168	
2019-11-20 14:32:22	36	11-8	0.035	0.077	14.7	2.7316	-0.844641	
2019-11-20 14:33:47	36	11-8	0.034	0.072	14.6	5.50493	-0.534221	
2019-11-20 14:36:45	16	11-1	0.213	0.513	14.6	2.79727	-0.182085	
2019-11-20 14:38:11	16	11-1	0.216	0.514	14.3	2.10394	-0.0999212	
2019-11-20 14:40:35	74	11-7	0.003	0.095	14.1	1.80704	0.0376139	
2019-11-20 14:42:01	74	11-7	0.003	0.0982727	14.0273	1.89328	-0.0080465	
2019-11-20 14:44:22	94	11-1	0.003	0.046	13.7	2.84227	0.0021895	
2019-11-20 14:45:48	94	11-1	0.003	0.047	13.5	2.47468	-0.134712	
2019-11-20 14:48:43	14	10-7	0	0.037	13.3	2.31187	-0.177924	
2019-11-20 14:50:09	14	10-7	0	0.036	13	2.05272	-0.102236	
2019-11-20 14:53:34	35	11-9	0.001	0.08	12.8	1.85066	-0.249346	
2019-11-20 14:54:59	35	11-9	0.001	0.0744545	12.7	2.05433	-0.0333367	
2019-11-20 14:57:30	13	11-9	0.002	0.051	12.7	2.16757	-0.0927628	
2019-11-20 14:58:56	13	11-9	0.001	0.054	12.7	2.32912	-0.132408	
2019-11-20 15:01:17	7	11-9	0.002	0.052	12.6	1.66251	-0.070292	
2019-11-20 15:02:43	7	11-9	0.002	0.052	12.6	1.93367	-0.378004	
2019-11-20 15:05:29	73	11-8	0.014	0.026	12.4	3.18099	0.0149847	
2019-11-20 15:06:54	73	11-8	0.017	0.038	12.3	2.31336	-0.0517164	
2019-11-20 15:10:33	15	12-0	0	0	12.1	2.07161	-0.906674	
2019-11-20 15:11:59	15	12-0	0.001	0.043	12.1	1.77366	0.160369	
2019-11-20 15:14:18	96	12-2	0	0	12.1	3.1519	-0.00403581	
2019-11-20 15:15:44	96	12-2	0.001	0.004	12	3.32447	0.294656	
2019-11-20 15:18:13	34	11-8	0	0.016	12	3.70987	-0.293378	
2019-11-20 15:19:39	34	11-8	0.001	0.013	12	2.99227	-1.15388	
2019-11-20 15:22:20	75	11-2	0.001	0.047	12	2.50306	0.020669	
2019-11-20 15:23:46	75	11-2	0.001	0.047	11.9	2.80473	0.240361	
2019-11-20 15:26:17	8	11-8	0.001	0.018	11.7	5.20543	0.522722	
2019-11-20 15:27:42	8	11-8	0.001	0.016	11.7	4.67017	0.43911	
2019-11-20 15:30:03	95	11-1	0.001	0.022	11.7	6.82923	-4.98662	
2019-11-20 15:31:28	95	11-1	0	0.005	11.7	5.30141	-1.82747	
2019-11-20 15:33:42	33	11-5	0	0	11.7	4.25225	-0.613653	
2019-11-20 15:35:08	33	11-5	0.001	0.013	11.7	2.64692	-0.527406	
2019-11-20 15:38:56	109	11-0	0	-0.000545455	11.7136	4.60952	-3.22652	
2019-11-20 15:40:22	109	11-0	0	0.004	11.6	2.65363	-2.53904	
2019-11-20 15:42:53	112	10-7	0	0.002	11.6	4.96373	-3.62105	
2019-11-20 15:44:18	112	10-7	0	0.002	11.6	3.20502	-3.20961	
2019-11-20 15:46:40	110	10-6	0	0	11.6	16.7542	-8.36144	
2019-11-20 15:48:06	110	10-6	0	0	11.5	8.64437	-4.45263	
2019-11-20 15:50:42	111	10-1	0	0	11.5	4.2378	-4.0343	
2019-11-20 15:52:09	111	10-1	0	0	11.3	3.28218	-3.43	
2019-11-20 15:54:46	116	9-9	0	0	11.2	2.33418	-1.57549	
2019-11-20 15:56:11	116	9-9	0	0	11.2	1.41206	-1.2237	
2019-11-20 16:04:53	114	10-2	0	0	11.1	2.01629	-1.8932	
2019-11-20 16:06:19	114	10-2	0	0	11	1.7099	-1.29057	
2019-11-20 16:08:41	113	10-3	0	0	11	2.3204	-0.78034	
2019-11-20 16:10:07	113	10-3	0	0	11	2.51997	-0.780338	
2019-11-20 16:12:42	115	10-2	0	0	11	2.62462	-1.81956	
2019-11-20 16:14:08	115	10-2	0	0	11	2.59767	-1.60379	
